,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,score,sentenceNumber,wordNumber
520,5,0,9,0,10,3,0,0,1,14,7,0,1,0,0,13,7,0,0,0,8,4,4,3,0,1,4,1,0,5,4.98,4,5,1,7,50
521,2,0,12,0,7,0,0,0,1,15,2,0,1,0,0,5,4,1,0,0,2,2,1,1,1,2,4,0,0,1,5.363636363636363,0,4,1,3,33
522,4,2,16,0,11,11,3,0,10,17,2,0,7,0,0,12,8,1,0,0,4,13,1,1,0,1,4,2,0,1,5.414285714285715,1,2,2,9,70
523,3,0,23,0,16,2,0,0,4,34,5,0,6,0,0,19,5,0,0,0,6,8,7,2,0,2,11,2,1,5,5.542553191489362,1,6,2,13,94
524,4,1,8,0,9,4,0,1,3,11,1,0,2,0,0,10,5,0,0,1,0,2,5,4,1,3,1,0,0,1,5.674418604651163,0,1,1,4,43
525,9,0,22,0,21,20,1,0,4,33,9,0,4,0,0,18,5,2,0,1,7,11,8,2,4,4,10,4,2,4,5.539823008849558,6,8,3,11,113
526,1,0,6,0,5,1,0,0,2,11,2,0,1,0,0,6,3,0,0,1,3,5,3,1,0,0,5,0,0,2,4.857142857142857,0,3,1,4,35
527,9,0,16,0,19,6,0,0,1,33,2,0,3,0,0,21,10,0,0,0,3,2,11,2,2,2,7,0,0,3,5.541176470588235,0,3,2,7,85
528,3,0,16,0,14,6,0,0,4,29,3,0,2,0,0,12,10,0,0,0,3,5,5,1,1,0,7,2,0,2,5.217391304347826,3,1,2,6,69
529,2,1,11,0,6,4,0,1,1,11,0,0,3,0,0,2,0,0,1,0,0,1,1,0,0,2,2,2,0,1,5.4,1,4,0,2,25
530,3,0,8,0,6,1,1,0,0,8,3,0,4,0,0,2,1,0,0,0,2,2,0,1,0,1,5,0,0,2,5.185185185185185,0,3,1,3,27
531,1,0,9,0,8,2,0,0,1,9,1,0,3,0,0,4,3,0,0,0,1,3,0,0,0,2,3,1,0,2,5.3076923076923075,0,1,1,5,26
532,0,0,6,0,3,0,0,0,4,4,7,0,0,0,0,3,1,1,0,0,1,4,0,0,1,1,2,0,1,0,5.173913043478261,1,12,0,3,23
533,1,0,12,0,14,4,0,0,2,11,3,0,2,0,0,5,2,1,0,0,2,8,1,3,1,1,3,0,0,1,5.675675675675675,0,5,2,4,37
534,2,0,10,0,21,0,0,0,2,20,2,0,0,0,0,14,5,0,0,0,3,4,5,5,3,2,8,1,0,1,6.071428571428571,1,1,1,7,56
535,2,0,12,0,10,2,0,0,2,12,5,0,4,0,0,5,1,0,0,0,3,4,1,1,2,2,6,0,0,0,6.441860465116279,0,5,2,5,43
536,0,0,4,0,3,1,0,0,3,6,2,0,0,0,0,3,1,0,0,0,1,3,0,0,0,1,1,0,0,0,5.1875,0,2,1,3,16
537,4,0,30,0,19,12,0,0,5,35,4,0,5,0,0,19,7,0,0,1,7,8,15,4,6,1,6,0,2,3,5.96875,4,6,3,14,96
538,6,0,18,0,10,5,0,0,5,30,4,0,2,0,0,5,9,0,0,0,4,10,0,8,0,0,4,0,0,1,5.8354430379746836,0,9,3,10,79
539,3,0,18,0,14,2,0,0,2,23,10,0,0,0,0,9,5,0,0,1,2,1,8,3,3,3,3,0,1,2,1.8555555555555556,1,7,2,5,180
540,3,0,7,1,6,1,0,0,1,8,1,0,1,0,0,6,1,0,0,0,1,2,3,0,0,0,1,0,0,0,5.111111111111111,0,0,0,3,18
541,8,0,8,0,12,4,0,0,0,14,6,0,3,0,0,14,7,1,0,0,7,7,1,6,4,1,8,0,0,0,5.915254237288136,0,3,2,9,59
542,3,1,10,1,11,1,0,0,2,16,0,0,2,0,0,8,8,0,0,0,4,6,4,3,0,3,8,0,0,2,5.392156862745098,1,0,0,6,51
543,8,0,14,0,27,9,0,1,2,31,4,0,4,0,1,20,5,1,0,0,9,8,8,2,6,3,2,2,1,2,4.730769230769231,3,2,2,9,104
544,3,0,7,0,9,3,0,0,1,8,2,0,1,0,0,7,3,0,0,0,1,2,3,1,1,0,4,0,0,0,5.90625,0,3,0,3,32
545,2,0,14,0,12,1,0,0,3,16,4,0,1,0,0,5,7,0,0,0,1,3,2,4,0,0,7,1,0,2,5.12,1,2,1,3,50
546,1,0,7,0,8,3,0,0,4,11,0,0,0,0,0,9,2,1,0,0,2,6,3,2,0,1,3,1,0,1,5.172413793103448,1,1,1,4,29
547,1,0,7,0,3,0,0,0,0,10,0,0,2,0,0,1,0,0,0,0,0,0,0,5,1,0,4,0,0,1,7.086956521739131,0,0,0,4,23
548,1,0,3,0,6,0,0,0,0,8,1,0,0,0,0,3,2,0,0,0,2,2,1,2,0,1,0,0,0,2,4.2272727272727275,0,2,1,2,22
549,0,0,2,0,3,0,0,0,0,3,2,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.4,0,1,0,4,10
550,3,1,6,0,12,1,0,0,0,12,1,0,1,0,1,7,7,0,0,0,0,0,3,1,0,4,2,0,0,2,4.352941176470588,1,5,0,4,34
551,2,0,7,0,5,0,0,0,1,8,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,3,0,0,2,5.733333333333333,1,0,0,3,15
552,6,0,16,0,15,2,0,0,3,34,3,0,2,0,0,15,6,0,0,1,8,9,10,3,3,1,4,0,0,0,5.213333333333333,0,9,3,7,75
553,3,0,9,0,10,4,0,0,2,11,5,0,0,0,0,12,6,0,0,1,1,4,7,1,1,3,5,0,1,2,3.2058823529411766,1,6,1,5,68
554,5,0,16,1,12,2,0,0,1,27,1,0,0,0,0,7,5,0,0,0,2,2,4,1,0,3,4,0,0,4,5.395833333333333,1,2,1,4,48
555,4,0,15,1,8,3,0,0,3,14,2,0,4,0,0,12,7,0,0,0,1,4,5,1,0,4,8,0,0,5,5.581818181818182,2,6,2,6,55
556,4,1,17,0,24,7,0,0,4,24,1,0,6,0,0,15,5,0,0,0,5,8,3,1,2,1,11,0,0,0,5.935064935064935,0,1,3,8,77
557,1,2,9,0,12,3,0,0,3,19,6,0,0,0,0,16,9,0,0,0,3,5,13,4,2,1,0,1,0,1,4.734375,0,4,1,12,64
558,4,0,20,0,19,8,1,0,3,33,4,0,6,0,0,12,4,0,0,0,5,7,3,4,1,4,9,0,1,3,5.608695652173913,3,1,3,8,92
559,10,2,25,0,35,14,0,0,3,37,23,1,8,0,0,18,15,0,0,0,6,6,14,3,3,4,2,0,0,2,5.430555555555555,0,12,3,10,144
560,2,0,9,0,10,4,0,0,1,11,0,0,2,0,0,8,5,0,0,1,3,3,3,0,0,3,4,0,0,3,4.2272727272727275,2,2,0,5,44
561,7,0,16,0,16,3,0,0,3,26,6,0,3,0,0,13,7,0,0,0,7,5,14,8,3,0,4,0,1,3,5.730769230769231,1,4,2,5,78
562,3,2,12,1,21,4,0,0,4,29,3,0,1,0,0,9,5,0,0,0,4,8,2,3,3,3,6,2,0,0,5.644736842105263,1,2,2,5,76
563,2,0,11,0,7,2,2,0,2,12,2,0,2,0,0,3,1,0,0,0,2,4,1,0,0,1,6,1,0,3,6.0,1,2,1,6,35
564,6,0,19,0,21,6,0,0,3,26,2,0,4,0,0,19,6,0,0,0,4,4,4,6,1,6,10,0,0,2,5.301204819277109,0,6,2,8,83
565,4,0,11,0,7,1,0,0,1,17,0,0,0,0,0,16,6,0,0,0,7,5,2,3,2,1,8,0,0,2,5.021739130434782,0,1,2,6,46
566,4,1,22,0,17,13,0,0,1,24,8,1,10,0,0,10,7,0,0,0,7,7,4,2,1,3,10,0,1,3,5.763440860215054,1,7,3,9,93
567,2,1,19,0,11,4,1,0,0,17,4,0,2,0,0,4,2,1,0,1,3,3,0,0,3,3,6,0,1,1,5.340425531914893,1,3,1,6,47
568,4,0,14,0,13,3,0,0,2,14,0,0,4,0,0,12,4,0,0,0,5,9,2,2,1,1,8,1,0,0,4.875,0,0,2,5,48
569,1,0,5,0,6,1,0,0,2,8,1,0,2,0,0,7,4,0,0,0,3,4,2,0,0,2,0,0,0,0,4.84,0,2,0,3,25
570,1,0,6,0,4,0,0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5.384615384615385,0,1,1,2,13
571,7,0,19,0,15,2,0,0,2,21,4,0,5,0,0,13,6,0,0,1,6,6,3,2,2,4,8,0,2,2,5.967741935483871,3,4,2,6,62
572,3,0,2,0,5,3,0,0,1,8,4,0,1,0,0,11,2,0,0,0,3,4,6,2,1,0,2,0,0,0,4.75,0,4,1,4,32
573,6,0,20,0,17,11,0,0,1,29,8,0,7,0,0,19,11,0,0,0,6,6,8,2,0,4,4,0,0,3,5.376344086021505,0,7,3,7,93
574,8,1,13,0,16,4,1,0,2,25,3,0,1,0,0,19,4,0,0,1,6,6,2,4,2,0,13,1,0,0,5.166666666666667,0,5,2,4,60
575,2,0,12,0,8,4,0,0,1,16,4,0,2,0,0,12,4,0,0,1,3,3,4,3,0,2,10,1,0,3,5.206896551724138,1,2,1,7,58
576,11,0,23,0,19,6,1,0,6,26,8,0,3,0,0,14,3,0,0,0,10,12,4,6,5,1,11,1,0,0,6.011494252873563,0,3,3,10,87
577,14,1,34,0,31,13,1,1,5,49,10,0,11,0,0,38,10,0,0,1,10,15,7,6,5,4,16,0,0,5,5.597560975609756,0,6,3,17,164
578,4,0,11,0,10,0,1,0,2,17,1,0,3,0,0,3,6,0,0,0,3,4,1,4,1,1,4,0,0,3,5.318181818181818,0,1,1,3,44
579,5,1,11,0,9,3,0,0,0,16,5,0,1,0,0,10,4,0,0,0,1,1,10,1,1,1,2,1,1,0,5.255813953488372,1,3,2,6,43
580,2,0,13,0,7,4,0,0,2,18,0,0,0,0,0,6,1,0,0,0,0,2,0,1,0,0,5,1,0,1,2.9047619047619047,1,1,1,4,63
581,0,0,7,0,6,2,0,0,0,11,1,0,2,0,0,1,0,0,0,0,1,1,0,1,0,0,4,0,0,0,6.409090909090909,0,1,1,3,22
582,2,0,3,1,4,0,0,0,1,4,0,0,0,0,0,5,4,0,0,0,2,2,4,1,1,0,0,0,0,0,5.2727272727272725,0,0,0,2,11
583,4,0,10,0,4,3,0,0,5,11,4,0,1,0,0,8,11,0,0,0,3,9,0,1,1,1,8,0,0,4,5.16,0,5,2,6,50
584,7,0,13,0,13,3,0,0,1,21,9,0,4,0,0,16,6,0,0,0,7,7,10,4,3,1,11,0,0,0,5.577464788732394,0,7,2,11,71
585,1,0,5,0,3,3,0,0,1,9,0,0,0,0,0,7,2,0,0,0,4,3,0,0,1,1,4,0,0,0,5.37037037037037,0,1,1,4,27
586,1,0,4,0,5,1,0,0,1,5,0,0,3,0,0,9,2,0,0,0,0,1,4,1,1,2,4,0,0,1,5.2,0,0,1,3,25
587,2,0,9,0,12,3,0,0,1,11,8,0,2,0,0,6,4,0,0,0,0,1,4,2,0,2,2,0,0,0,5.627906976744186,0,5,2,4,43
588,3,0,12,0,14,5,0,0,1,17,2,0,2,0,0,8,5,0,0,1,3,3,1,3,0,1,8,0,1,0,5.320754716981132,1,3,2,7,53
589,2,0,8,0,6,0,0,0,2,11,1,0,0,0,0,6,4,0,0,0,2,4,1,1,0,2,5,0,1,3,5.0,2,0,0,3,31
590,1,0,6,0,2,0,0,0,1,6,0,0,1,0,0,1,2,0,0,0,1,2,0,1,1,0,2,0,0,1,5.642857142857143,0,1,0,2,14
591,1,0,5,0,5,0,0,0,2,8,0,0,1,0,0,1,1,0,0,0,0,2,0,1,1,0,1,0,0,0,5.764705882352941,0,0,0,2,17
592,4,0,14,0,15,4,1,0,4,28,3,0,2,0,0,10,4,0,0,0,5,7,5,7,1,0,7,1,0,2,5.913043478260869,1,4,3,8,69
593,1,0,9,0,7,4,1,0,2,13,0,0,3,0,0,9,2,1,0,0,6,6,0,2,3,0,6,0,0,0,5.3023255813953485,0,1,2,6,43
594,3,0,17,0,15,3,0,0,1,20,3,0,5,0,0,12,6,0,0,1,5,5,2,3,0,0,9,0,1,3,5.5,1,4,2,6,58
595,10,1,28,0,21,7,0,0,3,34,7,0,0,0,0,14,15,0,0,0,8,9,4,2,3,3,17,0,0,6,5.628571428571429,0,13,2,9,105
596,3,1,17,0,12,0,2,0,1,17,0,0,2,0,0,11,4,0,0,0,6,7,6,4,0,6,3,1,2,2,4.87037037037037,3,4,1,5,54
597,6,0,24,0,17,7,1,0,4,35,2,0,4,0,0,15,12,0,0,0,8,9,7,8,3,1,12,1,1,4,5.653061224489796,1,1,3,11,98
598,1,0,8,0,9,4,0,0,0,6,0,1,2,0,0,3,1,0,0,0,1,1,1,1,0,2,2,0,0,0,5.190476190476191,0,3,1,4,21
599,0,0,6,0,3,2,0,0,1,8,1,0,1,0,0,5,1,0,0,0,0,2,0,0,0,1,1,0,0,0,4.722222222222222,0,1,0,3,18
600,2,0,16,0,14,6,0,0,0,28,9,0,3,0,0,18,2,0,0,1,4,3,16,3,4,1,4,2,0,1,5.4941176470588236,1,15,1,12,85
601,7,0,21,1,15,8,1,0,3,35,14,0,9,1,0,16,13,0,0,1,6,9,3,4,2,6,12,2,1,3,5.446280991735537,1,32,1,11,121
602,1,0,16,0,15,8,0,0,3,21,5,0,4,0,0,4,2,0,0,0,4,5,0,3,0,0,8,1,0,1,3.7613636363636362,0,5,2,5,88
603,2,0,11,0,7,0,0,0,2,14,1,0,1,0,0,10,2,0,0,0,2,4,6,0,1,1,2,0,0,1,5.242424242424242,1,1,1,3,33
604,3,0,8,0,3,0,0,0,2,12,2,0,1,0,0,9,9,1,0,0,5,5,1,3,2,1,7,0,0,3,5.795454545454546,0,5,1,5,44
605,4,0,10,0,8,0,1,1,5,18,13,0,2,0,0,8,4,0,0,0,6,12,4,1,0,2,2,0,0,1,5.523809523809524,1,5,2,7,63
606,1,0,3,0,1,0,4,0,2,2,0,0,1,0,0,5,2,0,0,1,2,4,0,0,0,0,2,0,0,0,5.277777777777778,0,0,0,3,18
607,4,0,14,0,10,3,0,0,1,20,2,0,2,0,0,5,3,0,0,2,5,4,2,2,3,0,7,1,0,2,5.76595744680851,1,1,1,5,47
608,2,0,18,0,15,4,0,0,2,28,14,0,4,0,0,7,3,1,0,0,6,7,6,1,1,0,6,1,0,0,6.090909090909091,1,8,3,7,77
609,3,0,10,0,4,0,0,0,1,12,4,0,0,0,0,6,6,1,0,1,3,2,2,1,0,4,3,0,0,2,5.17948717948718,0,5,1,3,39
610,4,0,5,0,9,1,1,0,0,9,0,1,2,0,0,8,3,0,0,0,2,2,0,4,0,1,8,0,0,1,5.586206896551724,1,2,0,4,29
611,7,0,30,0,26,14,1,0,5,35,4,0,4,1,0,29,14,0,0,2,9,9,11,7,6,1,13,0,0,8,5.5,0,1,2,15,120
612,1,0,10,0,12,2,0,0,1,14,0,0,4,0,0,5,1,0,0,1,2,3,0,2,1,1,6,1,0,0,6.0,1,5,1,3,36
613,5,0,11,0,8,7,0,0,2,20,3,0,1,0,0,17,11,0,0,0,5,6,8,1,1,1,8,0,0,2,4.953846153846154,0,1,2,7,65
614,1,0,12,0,5,1,1,0,0,13,1,0,2,0,0,4,1,0,0,0,5,3,1,0,1,2,5,0,0,1,5.470588235294118,0,4,1,7,34
615,2,0,3,0,4,2,0,0,2,5,0,0,1,0,0,7,3,0,0,0,3,5,1,0,1,2,3,0,1,0,4.433333333333334,1,0,1,2,30
616,2,0,5,0,10,2,0,0,2,9,0,0,1,0,0,9,8,0,0,0,2,1,1,2,0,2,5,1,0,1,5.1,0,3,1,2,30
617,8,1,25,0,19,11,0,0,2,43,10,0,9,0,0,14,12,0,0,0,7,5,6,2,2,3,14,2,0,3,5.666666666666667,0,10,2,8,120
618,6,0,19,0,16,5,0,0,1,33,6,0,2,0,0,11,6,0,0,1,7,4,8,1,4,2,5,0,0,3,6.2894736842105265,0,8,2,5,76
619,2,0,8,0,7,3,0,0,2,12,3,0,0,0,0,4,5,0,0,0,2,4,0,2,0,1,4,0,0,2,6.0,0,2,2,4,31
620,8,0,18,0,12,8,1,0,2,28,5,0,6,0,0,9,9,0,0,0,7,8,0,3,1,3,6,1,0,3,5.756756756756757,2,6,3,8,74
621,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.666666666666667,0,1,0,2,3
622,3,0,21,0,15,4,0,0,3,20,2,0,6,0,0,14,8,0,0,0,4,4,4,3,0,5,10,0,3,4,5.414285714285715,3,3,2,7,70
623,1,0,6,0,3,0,0,0,0,7,0,0,0,0,0,4,2,0,0,0,2,1,1,4,0,1,5,1,0,1,5.095238095238095,0,0,0,2,21
624,7,0,12,0,18,8,1,0,2,23,0,0,4,0,0,21,4,0,0,0,10,17,1,6,0,1,14,0,0,3,5.6,0,6,2,9,80
625,0,0,5,1,6,2,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,5.923076923076923,0,0,0,2,13
626,1,1,8,0,5,2,0,0,2,11,0,0,2,0,0,0,1,0,0,0,1,4,0,1,0,0,3,0,0,2,5.407407407407407,0,4,1,4,27
627,5,0,10,0,14,1,1,0,2,22,0,0,0,0,0,14,2,1,0,0,4,8,6,4,1,5,3,0,0,2,5.196078431372549,0,4,0,2,51
628,3,0,17,0,19,1,0,0,1,24,7,0,1,0,0,11,9,0,0,1,4,8,5,1,1,2,7,0,0,2,5.24,0,3,2,10,75
629,1,1,8,0,13,4,1,1,4,13,3,0,2,0,0,8,4,1,0,1,3,6,0,5,0,2,8,0,0,0,5.388888888888889,0,4,2,6,54
630,1,0,4,0,3,0,0,0,0,4,0,0,0,0,0,5,2,0,0,0,1,3,3,0,1,0,1,0,0,0,5.733333333333333,0,3,1,2,15
631,0,0,2,0,1,1,0,0,0,3,49,0,0,0,0,3,1,0,0,0,2,1,0,1,0,1,4,0,1,1,4.096774193548387,1,4,0,4,62
632,2,0,16,0,8,1,1,0,5,12,4,0,3,0,0,3,8,0,0,1,1,7,1,5,0,0,9,1,0,4,5.211538461538462,0,3,2,5,52
633,2,0,6,0,2,1,0,0,1,7,2,0,1,0,0,6,5,0,0,0,1,1,3,1,0,2,2,0,0,2,5.137931034482759,0,4,0,3,29
634,0,0,3,0,4,0,2,0,1,3,1,0,2,0,0,1,0,0,0,0,2,2,0,1,1,1,1,0,0,0,6.153846153846154,0,0,0,3,13
635,2,0,19,0,15,3,0,0,6,25,3,0,7,0,0,7,3,0,0,0,5,9,0,4,0,0,6,0,0,2,5.971014492753623,0,3,2,6,69
636,4,1,14,0,11,3,0,0,1,24,4,0,2,0,0,10,6,0,0,0,9,6,3,1,1,3,6,0,0,2,5.492063492063492,0,3,2,7,63
637,3,0,12,0,8,2,0,0,1,16,3,0,1,0,0,2,4,0,0,0,4,4,5,1,3,0,1,0,0,1,6.052631578947368,1,3,1,5,38
638,1,0,11,0,9,3,0,0,2,21,3,0,5,0,0,9,0,0,0,0,3,3,0,2,1,0,5,2,0,0,6.63265306122449,2,3,2,5,49
639,4,0,8,0,7,7,1,0,2,11,5,0,6,0,0,11,4,0,0,1,2,4,1,3,2,0,6,0,0,1,5.903846153846154,0,4,2,8,52
640,6,0,18,0,14,5,1,0,2,17,1,0,5,1,0,19,4,0,0,0,7,7,4,2,0,7,8,0,0,2,3.658536585365854,0,4,2,8,82
641,3,1,10,0,9,5,0,0,3,13,2,0,1,0,0,13,4,0,0,0,1,4,4,2,0,3,5,0,0,3,5.042553191489362,1,2,2,5,47
642,7,0,12,0,17,8,0,0,1,20,6,0,1,0,0,17,4,0,0,0,7,9,3,1,3,2,14,0,0,1,4.955882352941177,0,5,2,7,68
643,8,1,19,1,10,6,0,0,7,20,8,0,9,0,0,11,5,0,0,0,2,7,6,4,0,1,8,1,2,4,5.3,3,7,2,9,80
644,1,0,13,1,9,7,0,0,1,10,2,0,5,0,0,9,1,0,0,0,4,4,0,1,1,8,1,0,0,0,4.5,0,6,0,6,46
645,4,0,9,0,11,8,0,0,2,16,2,0,4,0,0,12,6,1,0,1,5,6,2,2,0,2,6,0,0,1,5.461538461538462,0,5,1,6,52
646,2,0,8,0,5,0,0,0,0,7,0,0,0,0,0,3,1,0,0,1,0,0,1,2,0,0,3,0,0,1,6.625,0,0,1,3,16
647,4,0,16,0,13,1,0,0,3,13,2,0,8,0,0,1,3,0,0,2,1,5,3,0,4,1,2,0,0,0,5.1521739130434785,0,4,0,5,46
648,5,0,26,0,20,10,0,0,5,39,13,0,8,0,0,21,12,0,0,2,8,10,3,8,1,1,16,0,1,6,5.489795918367347,1,13,3,16,147
649,5,0,14,0,5,2,0,0,2,19,3,0,2,0,0,4,5,0,0,0,2,2,5,2,1,0,5,0,0,2,6.088888888888889,0,7,1,6,45
650,6,0,28,0,21,7,0,1,1,47,5,0,10,1,0,19,9,0,0,2,6,6,2,7,5,3,14,0,1,4,5.856,0,9,3,14,125
651,1,0,7,0,8,2,1,0,3,10,0,0,4,0,0,12,7,0,0,0,2,2,0,1,1,3,4,1,0,4,5.190476190476191,0,1,1,5,42
652,2,0,9,0,5,1,0,0,2,10,1,0,0,0,0,1,3,0,0,1,2,4,4,1,1,0,2,0,0,1,5.230769230769231,1,1,1,3,26
653,4,0,10,0,6,6,0,0,0,9,2,0,4,0,0,7,4,0,0,1,3,4,0,0,2,3,8,1,2,0,5.631578947368421,2,2,0,5,38
654,4,0,8,0,8,3,0,0,3,12,5,0,2,0,0,8,3,0,0,0,1,4,0,1,2,0,6,0,2,1,5.046511627906977,1,5,1,4,43
655,1,0,9,0,7,3,0,0,0,12,2,0,1,0,0,2,2,0,0,1,3,3,1,1,2,0,6,0,0,0,6.03030303030303,0,3,1,5,33
656,3,0,9,0,10,4,0,0,1,12,3,0,2,0,0,8,1,0,0,1,2,3,6,1,0,1,4,0,0,0,6.457142857142857,0,3,2,3,35
657,4,0,10,0,12,4,0,0,5,14,5,0,1,0,0,11,5,0,0,0,3,7,4,1,3,0,2,0,0,2,5.630434782608695,0,3,2,7,46
658,3,0,19,0,14,2,0,0,2,25,1,0,1,0,0,13,4,0,0,0,2,3,0,5,0,2,9,0,0,2,5.338709677419355,0,2,3,6,62
659,2,0,4,0,8,2,1,0,1,7,2,0,0,0,0,9,1,0,0,0,1,3,4,0,0,1,5,0,0,2,5.151515151515151,0,3,1,4,33
660,5,0,20,0,19,10,1,0,1,29,4,0,7,0,0,15,5,0,0,1,5,5,2,4,3,1,10,1,0,2,6.141176470588236,0,3,3,8,85
661,2,0,7,0,6,2,0,0,0,7,0,0,6,0,0,4,1,0,0,0,3,2,4,1,1,0,1,0,0,0,5.592592592592593,0,0,2,4,27
662,6,1,22,0,13,5,0,0,4,29,3,3,6,0,0,7,5,0,0,0,1,6,2,4,2,2,11,4,0,3,5.530864197530864,4,7,2,6,81
663,2,0,5,0,2,0,1,0,0,3,0,0,2,0,0,1,0,0,0,0,1,1,2,1,1,0,1,0,0,0,6.0,0,0,0,2,11
664,4,0,17,0,4,6,0,0,0,17,0,0,2,0,0,15,1,0,0,0,2,1,5,1,0,4,8,0,0,2,4.851063829787234,1,8,1,6,47
665,7,0,16,0,12,8,1,0,4,26,5,0,3,0,0,15,10,0,0,0,8,6,3,6,4,1,10,2,2,4,5.589743589743589,3,3,2,5,78
666,0,0,12,0,4,0,0,0,1,10,0,0,1,0,0,2,2,0,0,0,2,2,0,1,0,1,5,0,0,1,6.045454545454546,0,0,1,4,22
667,1,0,6,0,4,1,1,0,0,6,2,0,1,0,0,1,0,0,0,1,4,6,0,1,0,0,1,0,1,0,5.666666666666667,1,1,1,2,21
668,1,0,7,0,3,2,0,0,0,5,3,0,0,0,0,6,1,0,0,0,4,3,2,0,1,2,4,0,1,3,4.545454545454546,1,0,1,1,22
669,6,0,18,0,10,4,0,0,3,27,3,0,4,0,0,6,6,0,0,0,0,3,1,1,3,5,6,1,0,4,4.155555555555556,1,1,3,10,90
670,3,0,7,1,6,1,0,0,2,4,12,0,0,0,0,8,6,0,0,0,3,4,5,2,4,0,2,0,0,4,4.666666666666667,0,13,1,1,39
671,1,0,26,0,20,3,0,0,3,33,0,0,0,0,0,12,9,0,0,0,3,7,11,3,1,3,2,0,1,3,5.6461538461538465,3,0,0,4,65
672,0,0,7,0,5,1,0,0,0,6,0,0,1,0,0,6,3,0,0,0,2,1,4,0,1,1,0,0,0,1,4.238095238095238,0,0,0,2,21
673,9,0,11,0,12,4,1,2,0,14,5,0,5,0,0,14,2,0,0,0,6,8,4,1,4,3,5,0,1,2,6.018867924528302,1,7,2,3,53
674,6,1,10,0,10,0,0,0,3,17,2,0,0,0,0,14,6,0,0,1,4,9,3,2,0,2,6,0,0,3,5.071428571428571,0,5,2,5,56
675,0,0,8,0,9,1,0,0,4,8,5,0,0,0,0,2,1,0,0,1,0,5,2,0,0,0,0,0,0,0,5.304347826086956,0,3,0,3,23
676,2,1,10,0,11,2,0,0,2,16,1,0,4,0,0,13,3,0,0,0,2,4,2,4,3,1,6,0,0,1,6.163265306122449,0,1,3,5,49
677,1,0,2,0,4,0,0,0,2,2,0,0,1,0,0,3,1,0,0,1,0,2,1,2,0,0,0,0,0,0,5.125,0,0,1,2,8
678,1,0,8,0,4,1,0,0,2,9,0,0,1,0,0,10,2,0,0,0,5,5,0,4,1,2,5,0,0,2,5.193548387096774,0,1,1,5,31
679,2,0,3,0,2,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,2,0,1,0,5.090909090909091,1,1,0,3,11
680,4,1,7,0,9,1,1,0,4,5,0,0,0,0,0,9,4,0,0,0,3,7,1,2,1,3,1,0,0,0,4.615384615384615,0,0,0,4,26
681,1,0,9,0,4,2,0,0,1,12,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,1,0,1,0,2,5.434782608695652,1,0,1,4,23
682,5,0,16,0,13,5,0,0,2,21,1,0,2,0,0,8,5,0,0,0,4,8,1,1,1,3,4,0,1,1,4.912280701754386,1,3,2,5,57
683,3,0,6,0,8,2,0,0,2,10,0,0,2,0,0,13,3,0,0,1,6,8,3,2,0,1,5,0,2,0,5.55,2,1,1,6,40
684,3,0,12,0,9,3,0,0,1,15,0,0,2,0,0,6,2,0,0,0,4,5,2,1,0,0,6,0,0,2,5.157894736842105,1,0,1,5,38
685,3,0,21,0,19,12,0,0,0,36,5,0,4,0,0,13,5,0,0,1,6,4,1,2,5,2,11,2,0,0,5.0777777777777775,0,5,3,7,90
686,5,0,17,0,10,13,0,0,0,26,5,0,6,0,0,11,4,0,0,0,5,2,9,4,4,3,3,0,0,3,6.156626506024097,2,4,3,11,83
687,1,0,10,0,10,0,0,1,1,25,2,0,6,0,0,15,5,0,0,0,6,4,4,4,4,0,7,1,0,2,6.40625,0,3,2,12,64
688,7,0,17,0,14,1,0,0,2,20,6,0,12,0,0,11,7,0,0,0,3,4,2,0,1,1,6,1,0,2,5.655737704918033,1,6,2,7,61
689,3,0,9,0,7,0,0,0,3,7,11,0,0,0,0,6,5,0,0,0,2,4,2,3,0,1,3,0,0,3,5.111111111111111,1,13,1,2,45
690,0,0,13,0,13,2,0,0,3,14,0,0,1,0,0,11,1,0,0,0,4,5,3,1,0,2,2,0,0,2,5.194444444444445,0,0,2,3,36
691,2,0,24,0,18,9,0,0,2,31,6,0,3,0,0,11,4,0,0,0,3,4,7,3,1,1,8,1,0,5,5.411764705882353,0,10,2,8,85
692,4,0,8,0,6,3,1,0,7,11,1,0,2,0,0,8,9,0,0,0,2,7,0,4,0,0,4,1,1,1,4.84,2,2,1,7,50
693,12,0,30,0,19,7,0,0,5,37,8,0,8,0,0,26,13,0,0,0,8,10,7,7,0,3,12,0,1,7,5.617886178861789,1,5,3,8,123
