,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,score,sentenceNumber,wordNumber
520,1,0,6,0,5,0,0,0,0,13,1,0,1,0,0,8,2,0,0,0,3,3,0,2,1,2,8,3,0,0,5.75,0,1,1,3,28
521,5,0,11,0,13,3,1,0,0,12,0,0,3,0,0,5,3,0,0,2,0,0,8,4,3,0,1,0,0,0,5.405405405405405,0,1,2,5,37
522,0,0,8,1,11,6,0,0,1,13,1,0,2,0,0,6,2,0,0,0,0,2,8,1,1,0,0,0,1,0,4.885714285714286,1,1,1,5,35
523,6,0,18,3,7,4,1,0,0,15,1,0,7,0,0,11,3,0,0,1,4,4,14,6,1,0,1,0,0,0,5.203125,0,0,2,10,64
524,1,0,14,0,9,3,0,0,0,15,11,0,1,0,0,4,0,0,0,0,1,1,6,1,1,0,2,0,0,0,5.769230769230769,0,1,2,5,39
525,4,1,17,0,11,10,1,0,2,17,0,0,7,0,0,5,6,1,0,1,2,3,5,2,1,2,4,0,0,2,5.19672131147541,0,1,1,9,61
526,5,1,13,0,13,9,0,0,1,24,2,0,5,0,0,17,7,1,0,2,4,2,11,4,5,2,0,3,1,1,5.455696202531645,5,3,3,10,79
527,3,0,9,0,6,3,0,0,0,12,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,3,2,0,0,0,5.04,0,4,1,5,25
528,2,2,30,0,30,11,1,1,1,43,4,0,7,0,0,13,9,1,0,0,7,3,10,4,2,0,8,0,0,2,5.8,0,2,3,11,105
529,5,0,14,0,11,7,0,0,0,16,11,0,7,1,0,8,6,0,0,2,2,3,1,1,4,0,7,0,0,0,5.5,0,3,2,7,64
530,2,0,14,0,9,2,0,0,1,17,4,0,0,0,0,5,1,0,0,0,1,2,1,1,1,0,7,0,1,0,5.470588235294118,1,1,1,4,34
531,1,0,12,1,10,0,0,0,0,13,1,0,7,0,0,4,2,1,0,0,1,1,4,0,2,3,1,1,0,1,5.621621621621622,0,0,2,6,37
532,1,1,15,1,12,3,0,1,2,19,6,0,6,0,1,6,1,0,0,0,3,4,10,0,2,0,1,2,0,0,5.7924528301886795,0,0,2,9,53
533,5,1,24,2,17,6,0,0,4,35,2,0,6,0,0,24,8,2,0,3,7,12,4,6,2,3,16,3,1,1,5.411764705882353,3,1,3,16,102
534,2,0,10,0,11,3,0,0,2,17,2,0,4,0,0,7,2,0,0,1,1,2,3,2,0,0,2,0,0,1,6.358974358974359,0,3,2,5,39
535,2,0,11,0,8,6,0,0,0,12,0,0,2,0,0,4,3,0,0,0,1,0,4,0,0,0,3,0,0,1,5.586206896551724,0,2,1,7,29
536,1,0,9,0,9,7,0,0,2,17,1,0,3,0,0,5,5,0,0,0,5,6,1,2,1,1,6,0,0,0,5.431818181818182,0,0,1,8,44
537,6,2,34,0,29,16,4,0,0,46,6,0,9,0,0,23,13,0,0,0,13,10,5,5,5,5,11,3,0,3,5.62406015037594,2,5,3,7,133
538,1,0,9,0,4,2,1,0,2,12,0,0,4,0,0,6,6,0,0,0,1,4,1,0,1,0,3,0,0,0,4.918918918918919,0,0,1,6,37
539,1,0,7,0,8,4,0,0,0,11,2,0,2,0,0,7,1,0,0,0,1,3,6,1,2,0,1,0,0,1,5.8125,0,2,1,5,32
540,9,0,18,0,14,12,0,0,0,27,4,0,7,0,0,23,16,1,0,0,11,9,17,4,0,2,4,2,0,1,4.96969696969697,1,4,2,12,99
541,2,2,19,1,17,7,1,0,0,36,7,0,5,0,0,11,11,0,0,0,5,4,1,7,4,2,14,1,1,1,5.634408602150538,2,1,2,8,93
542,3,0,17,0,10,4,1,0,2,19,0,0,6,0,0,12,0,0,0,0,2,4,5,1,1,2,5,0,0,2,5.4222222222222225,0,2,2,6,45
543,0,1,8,1,11,2,0,0,4,11,0,0,2,0,0,13,4,0,0,0,2,6,10,3,3,0,2,1,2,0,4.829268292682927,1,0,2,5,41
544,4,0,18,0,13,1,0,0,0,24,3,0,10,0,0,2,7,0,0,1,2,2,0,2,0,2,3,1,0,0,6.392857142857143,0,0,2,8,56
545,2,0,15,0,9,2,0,0,1,19,1,0,2,0,0,5,3,0,0,0,3,4,6,1,3,0,0,0,0,1,5.818181818181818,1,1,2,6,44
546,2,0,8,1,9,0,0,0,1,10,1,0,2,0,0,9,4,0,0,0,2,2,9,2,2,0,2,0,0,0,5.764705882352941,0,2,2,6,34
547,1,0,5,0,7,5,0,0,1,7,1,0,1,0,0,7,1,0,0,0,1,2,5,2,1,1,0,0,0,1,5.038461538461538,1,0,1,5,26
548,3,0,17,0,12,3,0,0,0,21,0,0,2,0,0,8,8,0,0,1,3,4,5,3,2,3,1,0,0,1,5.673913043478261,0,1,2,7,46
549,1,0,10,0,7,2,0,0,1,12,2,0,2,0,0,8,6,0,0,0,0,1,6,2,1,0,4,0,0,0,5.219512195121951,0,4,2,6,41
550,10,0,12,0,5,11,3,0,0,22,4,0,4,0,0,23,4,1,0,3,4,3,27,5,5,1,0,0,0,4,4.929411764705883,0,3,2,9,85
551,11,1,38,1,39,9,2,0,3,49,7,0,15,0,0,36,13,0,0,4,4,8,35,7,8,1,4,1,0,3,5.298013245033113,0,12,3,23,151
552,0,0,5,0,7,1,0,0,0,9,9,0,4,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,5.769230769230769,1,3,1,1,26
553,3,0,24,1,18,6,1,0,1,36,10,0,10,0,0,6,8,0,0,2,3,6,10,4,4,1,4,2,0,0,5.630434782608695,1,10,3,12,92
554,3,1,12,0,17,7,0,0,0,17,6,0,5,0,0,7,6,1,0,0,2,2,6,2,1,1,0,0,0,0,5.814814814814815,0,2,2,6,54
555,2,0,12,0,5,3,0,0,1,14,1,0,3,0,0,3,4,0,0,1,2,3,0,2,2,2,4,0,0,1,5.368421052631579,1,0,1,5,38
556,5,3,18,2,18,8,0,0,4,25,8,0,8,0,0,22,9,0,0,1,5,11,3,4,1,3,14,2,0,0,5.0212765957446805,0,12,2,12,94
557,3,0,9,0,18,8,1,0,2,27,5,0,6,0,0,18,4,1,0,4,4,6,4,5,2,9,9,0,2,3,6.1625,2,1,2,14,80
558,4,0,8,1,5,3,0,0,1,10,1,0,3,0,0,4,1,0,0,0,3,3,0,1,1,0,3,0,0,0,5.296296296296297,0,0,1,5,27
559,2,0,6,0,7,4,1,0,4,13,1,0,2,0,0,10,7,0,0,0,2,6,1,0,1,4,2,0,0,1,4.7560975609756095,0,3,0,5,41
560,2,0,5,0,5,3,0,0,0,7,0,0,2,0,0,5,1,0,0,0,1,1,2,0,1,0,0,0,0,0,5.375,0,1,1,2,16
561,4,0,5,1,6,4,0,0,0,8,6,0,2,0,0,2,5,0,0,0,2,2,0,1,0,1,4,1,0,0,5.111111111111111,0,1,2,4,27
562,4,1,14,0,24,9,1,0,5,26,4,0,6,0,0,12,2,0,0,0,2,7,0,4,1,4,8,0,0,1,5.253333333333333,0,1,2,7,75
563,3,0,25,0,20,8,1,0,1,32,12,1,11,0,0,5,0,1,0,0,7,7,1,2,1,0,3,2,0,0,5.876404494382022,1,2,2,8,89
564,1,1,16,0,16,9,1,0,0,26,17,0,5,0,0,18,3,0,0,2,7,3,13,5,2,2,7,0,1,2,4.68,1,4,3,9,100
565,3,0,7,0,5,1,1,0,3,12,3,0,6,1,0,8,4,0,0,2,4,6,0,3,0,2,6,1,0,0,5.549019607843137,0,1,2,10,51
566,0,0,6,0,7,0,0,0,0,9,8,0,3,0,0,2,0,0,0,0,0,1,0,1,0,1,3,1,0,0,4.666666666666667,1,2,1,3,30
567,4,0,8,0,5,3,0,0,0,12,6,0,3,0,0,4,3,0,0,0,0,0,4,0,2,1,1,0,0,1,6.083333333333333,0,0,1,3,36
568,1,0,4,0,5,1,1,0,0,5,0,0,5,0,0,4,2,0,0,0,0,0,2,1,1,1,3,2,0,0,5.476190476190476,1,1,2,4,21
569,1,1,8,0,8,2,3,0,0,12,0,0,2,0,0,5,2,0,0,0,4,3,6,0,0,0,0,0,0,0,4.892857142857143,0,1,1,4,28
570,5,3,32,1,28,9,1,0,0,53,2,0,3,0,0,8,8,0,0,2,4,2,9,5,9,1,9,0,0,1,6.247787610619469,0,0,1,15,113
571,2,0,3,0,3,2,0,0,0,4,0,0,0,0,0,6,1,0,0,1,1,3,6,1,1,0,0,0,0,0,4.8,0,1,1,3,15
572,2,0,12,0,17,7,0,0,1,16,11,0,9,1,0,10,5,0,0,1,1,2,4,7,2,1,9,1,2,1,5.819444444444445,3,6,2,6,72
573,2,0,7,0,5,1,1,0,0,18,4,0,3,0,0,0,3,0,0,0,0,1,1,0,2,1,3,0,1,0,5.578947368421052,1,1,1,5,38
574,6,1,20,0,20,4,0,0,2,26,13,0,9,0,1,8,8,0,0,1,4,4,6,1,5,0,5,2,0,1,5.929411764705883,1,4,2,9,85
575,4,0,17,0,19,9,1,0,1,29,17,0,7,0,0,7,1,0,0,1,8,8,7,5,3,0,1,2,0,1,5.912087912087912,2,3,3,9,91
576,1,1,8,0,6,3,1,0,0,13,0,0,4,0,0,5,2,1,0,0,0,0,3,1,0,1,1,1,0,2,5.055555555555555,0,5,1,6,36
577,2,0,9,1,6,4,0,0,2,9,0,0,4,0,0,8,6,0,0,2,2,4,6,1,0,1,1,1,0,1,4.757575757575758,0,1,1,5,33
578,4,0,13,0,8,5,0,0,1,16,5,0,5,0,0,10,2,0,0,0,5,4,10,4,0,0,1,0,1,2,5.163265306122449,1,1,1,7,49
579,3,0,9,0,7,1,0,0,0,12,2,0,5,1,0,8,0,0,1,1,1,1,3,2,0,0,6,0,0,1,5.823529411764706,0,0,1,3,34
580,1,0,8,1,7,8,1,0,1,19,0,0,2,0,0,5,3,0,0,0,2,3,1,2,0,3,3,0,0,1,5.097560975609756,1,1,2,5,41
581,1,0,5,3,15,2,0,0,0,15,1,0,6,0,0,3,4,0,0,0,0,0,4,0,2,6,0,0,2,1,5.625,2,4,1,5,40
582,7,1,21,0,22,8,0,0,1,30,10,0,8,0,0,17,11,0,0,3,8,8,4,13,1,1,10,0,0,0,5.524752475247524,0,3,2,9,101
583,3,0,9,0,8,2,0,0,0,13,5,0,1,0,0,11,2,0,0,0,2,3,11,5,2,3,0,0,0,1,4.638297872340425,0,4,1,5,47
584,4,1,24,0,28,7,1,0,1,35,9,0,9,0,0,18,3,0,0,2,2,4,7,9,9,2,8,1,0,0,5.77,0,3,3,15,100
585,6,0,19,0,28,4,2,0,3,42,7,0,10,0,0,16,11,0,0,1,5,12,6,6,0,7,4,2,2,3,5.423423423423423,3,12,3,12,111
586,6,2,19,0,23,7,1,0,0,30,4,0,12,0,0,14,3,0,0,0,4,2,13,7,2,0,0,0,0,0,5.559523809523809,0,1,1,9,84
587,3,0,16,1,14,7,0,0,2,26,10,0,6,0,0,7,6,0,0,1,6,4,7,3,4,1,4,0,0,0,5.367816091954023,0,4,3,13,87
588,3,0,16,0,14,9,0,0,1,20,4,0,4,0,0,10,7,1,0,0,0,3,14,1,4,2,1,1,0,1,5.5,2,7,1,8,62
589,1,0,4,0,9,2,0,0,0,12,0,0,0,0,0,6,3,1,0,0,1,2,1,4,2,4,0,0,0,0,4.967741935483871,0,2,1,3,31
590,1,0,6,0,12,7,0,0,2,13,1,0,6,0,0,7,6,0,0,0,1,3,3,2,0,1,3,1,0,1,5.404255319148936,1,1,1,5,47
591,5,0,18,0,9,4,1,0,0,16,5,0,6,0,0,9,5,0,0,0,5,2,5,6,4,1,6,1,0,1,5.375,1,4,2,9,64
592,2,1,24,0,16,7,1,0,2,32,21,0,4,0,0,9,14,1,0,1,2,4,10,3,2,5,1,1,0,0,5.563106796116505,0,3,2,13,103
593,4,0,16,0,20,8,1,0,0,26,7,0,4,0,0,16,3,0,0,2,3,2,18,5,5,1,0,2,0,0,5.972602739726027,1,8,3,8,73
594,0,0,4,1,8,5,1,0,1,7,1,0,3,0,0,4,7,0,0,1,2,3,0,0,0,3,5,0,0,0,5.111111111111111,0,2,1,4,27
595,10,0,23,1,29,14,1,0,0,36,6,0,14,0,0,17,12,0,0,2,3,1,9,4,7,2,12,1,0,0,5.539823008849558,1,2,3,12,113
596,4,0,12,2,13,6,0,0,0,20,6,0,4,0,0,4,6,0,0,1,7,5,2,1,1,1,4,0,0,0,5.581818181818182,0,4,2,7,55
597,1,0,10,0,11,4,0,0,4,13,6,0,1,0,0,4,3,0,0,0,1,5,2,2,2,1,0,0,0,0,5.382352941176471,0,0,1,4,34
598,0,0,12,0,9,7,0,0,1,18,10,0,5,0,0,9,5,0,0,0,0,3,5,0,3,2,3,0,0,0,6.166666666666667,0,4,3,8,60
599,4,0,20,1,18,4,1,0,2,30,3,0,9,0,0,15,3,0,0,0,5,9,2,1,1,9,4,0,0,4,6.04,3,5,2,7,75
600,2,0,16,0,22,9,0,0,0,16,14,0,4,0,0,18,8,0,0,1,4,2,5,7,5,3,9,0,0,2,5.617283950617284,0,5,2,8,81
601,2,0,11,1,11,2,0,0,0,12,1,0,6,0,0,2,4,0,0,0,0,0,1,1,2,3,4,1,0,0,6.361111111111111,0,1,1,4,36
602,2,1,19,0,18,6,2,0,3,22,0,0,6,0,0,17,8,1,0,1,3,5,10,4,4,1,10,1,0,1,5.394736842105263,1,1,2,7,76
603,4,0,11,0,5,4,0,0,2,15,5,0,5,0,0,5,4,0,0,0,1,4,6,5,0,0,0,0,0,1,5.980392156862745,0,6,2,7,51
604,4,0,22,1,19,11,0,0,4,26,8,0,5,0,0,13,5,0,0,0,1,7,8,7,5,2,2,2,1,1,5.7176470588235295,2,2,3,9,85
605,1,0,2,0,3,5,0,0,0,3,0,0,2,0,0,4,5,0,0,0,1,1,0,0,0,3,0,0,0,1,5.157894736842105,0,3,0,3,19
606,5,0,17,0,8,8,0,0,0,20,0,0,5,0,0,19,12,0,0,3,4,3,19,5,1,1,1,0,0,1,4.884615384615385,0,1,2,16,78
607,3,1,10,0,10,1,0,1,1,22,12,0,2,0,0,5,2,0,0,3,2,2,7,1,1,0,1,2,0,2,5.418181818181818,0,3,1,7,55
608,2,0,4,0,3,2,0,0,1,4,0,0,4,0,0,3,3,0,0,0,1,3,0,0,0,1,1,0,0,0,5.5,0,1,0,3,18
609,2,0,11,0,8,5,0,0,1,13,2,0,7,0,0,6,3,0,0,0,1,2,9,3,1,1,1,1,0,0,5.468085106382978,0,0,1,9,47
610,1,0,13,1,8,2,1,0,1,15,3,0,2,0,0,7,2,0,0,0,1,2,8,1,3,2,1,1,0,0,5.609756097560975,1,1,2,6,41
611,1,0,9,0,17,3,0,1,6,20,4,0,5,0,0,12,2,0,0,1,0,6,0,2,1,2,1,0,1,2,5.673076923076923,1,9,1,8,52
612,7,0,25,1,17,11,0,0,2,31,0,0,4,0,0,6,8,1,0,0,1,4,2,2,1,2,9,0,1,4,5.616438356164384,3,4,3,10,73
613,3,0,12,0,12,4,0,1,3,14,14,0,4,0,0,7,5,0,0,1,1,4,1,0,0,0,5,0,1,4,5.264150943396227,1,2,2,5,53
614,1,2,13,0,11,4,0,2,0,16,8,0,4,0,0,4,3,0,0,0,1,0,4,1,2,1,1,2,0,0,6.4222222222222225,0,0,1,5,45
615,4,1,12,0,8,4,0,0,0,14,2,0,3,0,0,6,4,0,0,1,1,1,11,0,0,0,0,1,1,2,5.390243902439025,1,2,1,5,41
616,3,0,12,2,14,4,1,1,3,18,4,0,4,0,0,21,8,0,0,0,3,5,9,3,2,4,6,0,2,2,5.171428571428572,2,3,2,7,70
617,8,0,24,0,22,7,1,2,2,38,5,0,8,0,0,8,4,0,0,1,1,3,10,6,1,1,3,0,2,0,4.9576271186440675,2,3,3,8,118
618,1,0,6,0,5,0,0,0,0,7,0,0,3,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5.933333333333334,0,1,1,3,15
619,2,0,11,0,9,3,1,1,1,29,10,0,4,0,0,11,7,0,1,2,3,2,2,3,2,0,4,2,0,0,5.8,0,2,3,8,70
620,5,0,16,1,13,8,0,0,1,18,4,0,4,0,0,12,9,0,0,2,3,5,11,4,5,1,0,1,1,1,5.333333333333333,2,3,3,8,66
621,3,0,12,0,12,7,0,1,0,21,5,0,3,0,0,16,6,1,0,2,5,3,11,0,1,2,1,0,0,1,5.524590163934426,0,3,2,8,61
622,3,0,9,0,9,6,2,0,1,8,1,0,4,0,0,6,2,1,0,2,1,1,2,4,0,3,5,0,1,0,5.228571428571429,1,3,1,4,35
623,2,0,8,0,9,6,0,0,0,11,0,0,1,0,0,8,1,0,0,1,2,3,8,2,0,0,0,0,0,3,5.233333333333333,2,4,1,5,30
624,1,0,8,0,6,4,0,0,0,8,0,0,2,0,0,2,0,0,0,0,1,1,2,1,1,0,4,0,0,0,5.333333333333333,0,2,2,3,24
625,1,0,3,2,2,1,0,0,1,4,1,0,2,0,0,4,0,0,0,0,3,3,0,2,2,1,5,1,0,0,5.5,0,0,1,4,22
626,3,0,6,1,14,1,0,0,2,10,1,0,6,0,0,10,5,0,0,1,1,2,1,0,0,1,4,0,0,0,5.787878787878788,0,5,2,6,33
627,4,0,10,0,7,1,0,0,1,11,4,0,2,0,0,7,7,1,0,2,7,6,0,1,1,0,8,1,0,1,5.377777777777778,1,1,2,5,45
628,1,0,7,1,5,1,0,0,3,12,3,0,5,0,0,8,5,0,0,0,3,4,4,1,3,0,1,2,0,0,5.75,1,1,2,6,36
629,4,0,8,0,8,0,0,0,0,21,3,0,3,0,0,6,3,1,0,0,1,1,7,4,2,3,0,0,0,0,6.043478260869565,0,5,2,6,46
630,3,0,7,0,7,1,0,0,0,11,0,0,3,0,0,5,1,0,0,0,0,1,0,2,1,1,3,0,0,0,5.407407407407407,0,0,1,4,27
631,1,0,9,0,8,3,0,0,3,9,0,0,4,0,0,5,1,0,0,1,0,4,0,4,1,1,2,0,0,0,5.0588235294117645,0,0,1,6,34
632,0,0,10,0,5,3,0,0,0,11,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,5.85,0,0,1,4,20
633,3,0,6,1,10,2,0,0,1,11,0,0,2,0,0,5,3,0,0,0,0,1,0,1,2,1,4,0,0,0,5.3,0,1,1,5,30
634,1,0,2,0,4,1,0,0,1,2,1,0,0,0,0,7,2,0,0,0,0,1,3,2,1,0,0,0,1,0,5.363636363636363,1,3,1,2,11
635,1,1,14,0,14,3,1,0,1,18,15,0,3,0,0,7,3,0,0,0,2,2,5,4,3,1,0,0,0,0,5.4576271186440675,0,1,3,7,59
636,1,0,2,0,4,0,1,0,1,3,0,0,4,0,0,1,2,0,0,0,2,3,0,1,1,1,1,0,0,0,5.571428571428571,0,2,0,2,14
637,3,0,16,0,12,4,0,0,0,15,2,0,5,0,0,15,5,0,0,2,6,7,6,6,1,2,6,1,0,0,5.150943396226415,1,0,2,7,53
638,0,1,9,1,9,5,0,0,4,12,2,0,4,0,0,4,1,0,0,0,0,4,2,1,1,2,0,0,1,0,5.511627906976744,1,0,2,7,43
639,4,1,17,2,25,13,2,0,0,21,9,0,8,0,0,14,10,0,0,0,6,2,11,5,6,4,3,4,0,0,5.206521739130435,3,3,3,13,92
640,1,0,8,0,12,2,0,1,2,7,0,0,4,0,0,6,3,0,0,1,0,2,0,1,1,0,3,2,1,1,5.423076923076923,1,2,1,4,26
641,1,0,7,0,10,4,0,0,0,12,1,0,4,0,0,6,3,0,0,0,2,4,4,3,0,2,2,0,0,0,5.628571428571429,0,3,1,2,35
642,4,0,10,0,5,2,0,0,0,17,2,0,3,0,0,2,0,0,0,0,0,0,6,1,1,1,0,1,1,0,6.212121212121212,2,3,1,5,33
643,7,0,22,0,13,12,0,0,1,30,2,0,9,0,1,10,9,0,0,3,8,6,15,4,3,1,0,0,1,0,5.134020618556701,1,1,2,11,97
644,1,0,13,0,11,6,0,0,1,16,1,0,5,0,0,11,3,0,0,1,1,1,4,1,2,4,6,3,2,1,5.0588235294117645,1,1,1,5,51
645,1,0,7,0,8,5,0,0,0,17,2,0,3,0,0,10,3,0,0,0,4,3,8,1,3,0,0,2,1,1,4.76,4,2,2,6,50
646,3,0,10,0,12,2,0,0,1,19,4,0,5,0,0,5,4,0,0,0,2,3,3,1,1,2,0,0,0,0,6.217391304347826,0,4,2,7,46
647,5,0,19,0,17,11,0,0,0,18,6,0,6,0,0,10,5,0,0,0,4,1,3,4,2,2,9,3,0,1,6.074626865671642,1,3,2,20,67
648,1,0,8,1,3,5,0,0,0,10,0,0,1,0,0,3,1,0,0,0,1,1,5,1,0,0,0,0,0,0,5.6,0,0,1,4,25
649,4,0,9,0,6,5,0,0,0,12,1,0,3,0,0,3,5,0,0,0,1,1,8,2,0,0,0,0,1,0,5.405405405405405,1,2,1,6,37
650,3,0,2,0,5,1,0,0,1,3,4,1,5,0,0,2,2,0,0,0,1,3,0,1,0,1,1,0,0,0,5.12,0,2,1,4,25
651,5,0,14,0,12,8,1,0,1,17,3,0,7,0,0,14,2,0,0,4,6,4,16,5,2,1,1,0,0,0,5.666666666666667,0,3,2,6,63
652,5,1,7,0,4,5,0,0,1,7,0,0,5,0,0,10,4,0,0,0,1,3,10,3,1,4,0,0,0,5,4.489795918367347,2,5,2,9,49
653,5,1,30,1,19,2,0,0,2,40,14,0,10,0,0,8,6,0,0,0,6,8,9,6,3,0,7,1,0,0,5.970588235294118,0,3,3,13,102
654,2,0,11,0,7,1,0,0,1,10,2,0,4,0,0,8,3,0,0,0,1,2,4,0,2,2,3,0,0,1,5.290322580645161,0,0,1,6,31
655,2,0,11,1,10,1,1,0,4,11,2,0,3,0,0,13,5,2,0,0,3,7,9,1,2,0,0,0,0,2,5.177777777777778,0,1,2,7,45
656,6,1,23,0,22,7,1,0,0,30,5,0,10,0,0,9,1,0,0,1,8,6,7,1,3,1,7,0,1,2,6.0,1,5,3,8,92
657,5,1,24,0,18,7,0,1,1,31,4,0,8,0,0,18,8,0,0,0,4,4,1,2,3,7,14,1,0,2,5.536842105263158,1,8,3,9,95
658,5,0,16,0,12,2,0,0,4,21,10,0,3,0,0,4,3,0,0,0,0,4,4,2,4,0,3,1,0,0,5.537037037037037,1,0,2,9,54
659,4,0,10,0,14,2,0,0,0,16,2,0,4,0,0,15,1,1,0,0,2,2,12,5,2,2,1,0,1,2,5.4375,3,1,2,7,48
660,2,0,8,1,5,3,1,0,0,8,0,0,2,0,0,12,4,0,0,0,3,3,8,3,2,2,0,1,0,0,4.7894736842105265,1,0,1,6,38
661,3,0,7,0,8,3,0,0,5,8,0,0,2,0,1,7,7,0,0,0,3,7,0,2,0,3,0,0,1,1,4.647058823529412,2,0,1,5,34
662,1,0,5,0,6,5,0,0,1,8,0,0,1,0,0,16,5,1,0,0,2,4,12,2,2,3,0,0,1,2,4.285714285714286,1,2,1,6,42
663,5,2,20,1,14,7,1,0,2,30,11,0,6,0,0,9,4,0,0,0,2,5,5,6,2,1,8,1,0,2,5.392857142857143,0,0,2,9,84
664,2,0,10,0,9,1,0,0,0,19,6,0,2,0,0,9,2,0,0,0,2,2,6,2,4,1,2,0,0,2,5.685185185185185,0,3,1,6,54
665,4,0,24,1,19,5,2,0,1,31,4,0,5,0,0,14,12,0,0,0,5,3,8,6,1,2,7,0,0,3,5.711111111111111,0,0,3,10,90
666,2,0,12,0,19,9,2,1,2,17,10,0,9,0,0,16,12,0,0,0,5,6,16,5,1,5,3,2,1,0,5.806818181818182,2,7,3,11,88
667,5,2,1,0,5,0,0,0,2,11,0,0,0,0,0,8,4,0,0,0,3,6,4,3,0,0,0,0,0,0,3.9310344827586206,0,5,1,2,29
668,6,1,17,0,10,8,0,0,1,26,3,0,4,0,0,5,3,0,0,0,2,2,5,6,1,0,6,1,0,2,5.840579710144928,2,4,2,7,69
669,1,0,5,1,4,1,0,0,0,7,1,0,3,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0,1,5.25,0,1,1,2,16
670,4,0,9,1,6,5,0,0,1,16,0,0,0,0,0,6,7,0,0,0,3,5,3,1,2,2,3,1,0,1,5.375,0,7,1,6,40
671,4,2,22,1,21,10,2,0,1,32,5,0,2,0,0,15,16,1,0,1,5,6,4,2,1,1,14,0,0,2,5.744186046511628,0,3,3,9,86
672,8,0,17,0,7,6,0,0,0,33,0,0,5,0,0,12,5,1,0,1,5,6,11,1,3,0,6,1,0,1,5.15,1,0,1,11,80
673,3,0,23,0,14,5,0,0,0,25,2,0,9,0,0,11,2,0,0,0,0,1,4,4,2,6,6,0,0,4,6.057142857142857,0,1,1,9,70
674,3,1,22,0,20,8,1,0,1,31,4,0,4,0,0,15,6,0,0,1,4,5,5,4,4,2,4,1,0,0,5.397590361445783,1,10,1,10,83
675,6,0,20,0,20,14,0,1,3,24,2,0,6,0,0,20,16,1,0,2,2,7,18,1,8,1,0,1,0,1,5.132530120481928,1,2,3,11,83
676,2,0,8,0,10,2,0,0,2,12,2,0,4,0,0,12,1,0,0,0,1,2,1,3,0,2,1,0,0,4,5.027777777777778,1,1,0,6,36
677,8,0,21,1,26,9,0,0,0,25,8,0,5,0,0,23,8,1,0,1,4,4,4,8,7,1,19,0,0,1,5.557894736842106,1,1,3,8,95
678,0,0,11,0,11,5,1,1,2,16,6,0,5,0,0,10,0,0,0,1,0,2,7,1,4,4,0,1,1,1,5.382978723404255,1,2,2,9,47
679,3,0,15,0,14,3,0,0,0,21,9,0,6,0,0,11,4,0,0,0,2,0,10,1,3,2,1,2,0,1,6.28125,3,1,2,8,64
680,10,1,31,0,22,12,2,0,2,45,7,0,8,0,0,14,2,0,0,1,2,5,17,3,10,0,5,1,0,1,5.626086956521739,0,9,1,12,115
681,4,3,16,0,19,5,0,0,2,24,5,0,8,0,0,22,9,0,0,0,4,6,6,5,2,5,10,0,1,1,5.63855421686747,1,1,3,11,83
682,7,0,17,1,22,7,0,0,1,31,11,0,4,0,0,6,4,0,0,0,0,1,9,2,2,0,0,0,0,0,6.414285714285715,0,4,2,5,70
683,3,0,9,0,13,5,0,0,3,14,1,0,4,0,0,9,6,0,0,0,3,4,4,1,4,1,1,0,0,2,5.130434782608695,0,2,2,7,46
684,2,0,22,0,6,5,0,0,1,21,4,0,9,0,0,5,4,0,0,0,2,1,4,0,1,4,7,1,0,0,5.790322580645161,0,1,2,9,62
685,2,0,11,0,12,3,1,0,1,10,19,1,3,0,0,7,6,0,0,1,2,3,1,5,3,2,6,0,0,1,5.216666666666667,1,1,2,6,60
686,3,2,13,0,16,9,0,1,2,23,4,0,5,0,0,7,7,0,0,0,3,4,10,0,0,1,2,0,0,0,5.84375,0,2,2,9,64
687,0,0,4,0,8,3,0,0,1,5,2,0,3,0,0,8,3,0,0,1,6,7,9,3,0,1,0,0,2,0,5.258064516129032,2,2,1,7,31
688,2,0,5,1,4,4,0,0,1,7,0,0,1,0,0,6,3,0,0,0,3,3,6,1,3,0,0,0,0,0,5.62962962962963,0,1,1,6,27
689,6,0,16,0,10,3,0,0,0,23,14,0,5,0,0,5,5,0,0,0,0,1,1,3,0,0,8,0,1,2,6.363636363636363,1,6,3,7,66
690,0,0,6,0,6,1,1,0,1,7,2,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.947368421052632,0,1,1,3,19
691,0,0,6,0,2,3,1,0,0,5,9,0,2,0,0,5,0,0,0,0,2,1,5,0,1,1,1,0,0,3,4.655172413793103,0,1,1,3,29
692,8,0,25,2,25,7,0,0,0,35,8,0,9,0,0,15,4,0,0,1,2,3,7,3,3,1,9,0,0,0,6.138297872340425,0,11,3,15,94
693,0,0,6,1,5,2,0,0,0,7,1,0,2,0,0,1,1,0,0,0,2,2,0,5,0,1,2,0,0,0,5.636363636363637,0,2,0,4,22
