,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,sentenceNumber,wordNumber
532,0,1,8,1,6,6,0,0,4,9,0,0,1,0,0,6,5,0,0,1,3,7,0,3,0,1,5,0,0,3,4.526315789473684,0,2,7,38
533,1,0,8,0,2,3,0,0,1,9,0,0,1,0,0,2,3,0,0,1,5,5,1,1,0,0,1,0,1,0,5.04,1,2,2,25
534,1,0,8,0,7,3,0,0,2,13,2,0,1,0,0,13,4,0,0,0,1,3,3,2,1,4,4,0,0,3,6.046511627906977,0,3,5,43
535,9,1,28,0,28,17,1,0,3,33,7,0,10,0,0,16,12,0,0,3,10,14,6,8,3,2,14,1,1,5,5.17037037037037,1,5,11,135
536,5,0,12,0,13,4,1,0,4,24,3,0,8,0,1,10,11,0,0,0,7,10,3,3,2,2,3,0,0,1,5.324675324675325,0,2,6,77
537,2,0,5,0,8,1,0,0,0,8,0,0,3,0,0,9,3,0,0,0,4,4,2,2,3,0,5,0,0,0,5.25,0,0,3,28
538,5,0,17,0,16,7,0,0,1,24,3,0,5,0,0,17,7,0,0,0,4,6,3,4,1,2,11,0,0,2,6.211267605633803,0,2,7,71
539,1,0,12,0,7,1,0,0,1,16,1,0,1,0,0,2,3,0,0,0,2,3,0,3,0,0,6,1,1,0,6.027027027027027,2,3,7,37
540,2,0,7,0,7,3,0,0,2,9,0,0,1,0,0,7,3,0,0,1,3,5,1,1,0,1,4,0,1,1,4.277777777777778,1,1,4,36
541,2,1,12,0,7,3,1,0,1,12,2,0,4,0,0,4,6,0,0,0,3,3,9,2,2,0,3,0,0,1,5.804878048780488,1,3,6,41
542,4,0,20,0,20,5,0,0,3,31,2,0,3,0,0,22,8,0,0,0,8,10,9,9,2,5,10,1,0,3,5.479591836734694,0,3,10,98
543,3,0,9,0,5,1,0,0,3,11,2,0,5,0,0,5,5,0,0,0,5,6,1,2,1,0,3,0,0,0,5.894736842105263,0,3,5,38
544,5,0,19,0,12,7,0,0,2,25,8,0,2,0,0,3,3,0,0,0,3,3,1,4,1,1,7,2,0,2,5.893939393939394,2,5,6,66
545,4,0,20,0,13,4,0,0,4,21,11,0,3,0,0,5,4,0,0,0,4,8,5,3,0,0,5,0,0,2,5.157894736842105,0,7,8,76
546,2,0,6,0,8,2,0,0,0,12,2,0,2,0,0,15,7,0,0,1,10,9,3,6,1,0,2,0,0,1,5.434782608695652,0,1,7,46
547,6,1,12,0,13,4,0,1,0,18,2,0,5,0,0,14,5,0,0,1,2,1,7,2,2,3,3,0,0,2,5.773584905660377,0,7,5,53
548,1,0,2,0,3,1,0,0,1,2,0,0,1,0,0,6,3,0,0,0,0,2,1,1,1,0,2,1,0,0,5.266666666666667,0,2,3,15
549,4,0,18,0,19,8,3,0,4,32,7,0,8,0,0,7,3,0,0,0,9,10,4,3,0,2,0,0,0,2,5.76,2,1,8,75
550,3,0,23,0,9,2,0,0,1,19,10,0,2,0,0,5,6,0,0,0,1,1,6,1,0,2,7,2,0,5,5.377049180327869,1,6,6,61
551,4,0,17,0,11,3,0,0,3,21,7,0,3,0,0,6,7,3,0,0,1,5,4,2,2,3,5,0,0,2,4.1976744186046515,1,4,6,86
552,0,0,6,0,3,0,0,0,1,5,1,0,1,0,0,4,7,0,0,3,1,2,1,3,0,0,5,0,0,0,5.12,0,1,3,25
553,0,0,17,0,13,9,0,0,4,20,2,0,6,0,0,7,9,0,0,0,8,7,1,0,2,0,6,0,0,3,4.75,0,5,7,72
554,3,0,13,2,14,4,1,1,2,15,3,0,6,0,0,21,19,0,0,0,2,3,6,2,0,6,9,0,1,7,5.577464788732394,2,6,7,71
555,6,0,17,0,13,2,1,0,1,30,1,0,4,0,0,24,1,0,0,1,2,3,9,4,2,2,7,0,2,1,6.014285714285714,0,3,9,70
556,2,0,6,0,5,0,0,1,1,6,3,0,1,0,0,9,2,0,0,0,1,2,4,0,0,3,1,1,1,1,4.444444444444445,2,4,4,27
557,7,0,26,0,27,14,0,0,7,39,9,0,6,0,0,22,14,0,0,0,12,16,2,3,2,3,18,1,0,1,5.380952380952381,1,6,14,126
558,1,0,8,0,5,3,0,0,2,7,2,0,1,0,0,7,1,0,0,0,3,4,1,1,1,2,4,0,0,2,4.896551724137931,0,2,4,29
559,1,0,14,0,16,3,1,0,1,24,9,0,2,0,0,17,1,0,0,1,8,6,11,7,2,0,10,0,0,3,4.414141414141414,0,8,8,99
560,0,0,6,0,6,1,0,0,1,7,0,0,0,0,0,6,3,0,0,1,1,2,1,3,0,1,1,0,0,0,5.136363636363637,0,0,4,22
561,5,0,17,1,14,3,0,0,3,16,8,0,2,0,0,14,4,0,0,2,5,9,0,4,0,2,7,1,2,0,5.016129032258065,2,5,5,62
562,6,0,10,0,8,6,1,0,5,16,2,0,2,0,0,8,4,0,0,1,6,11,4,3,0,0,0,0,0,1,5.654545454545454,0,3,5,55
563,6,0,22,0,11,7,0,0,3,34,2,0,1,0,0,13,5,0,0,0,7,8,3,2,2,2,11,1,0,3,5.457831325301205,0,6,7,83
564,5,0,13,0,19,14,1,0,2,25,8,0,3,0,0,8,4,0,0,0,3,4,4,0,1,0,5,1,0,0,6.430555555555555,1,9,12,72
565,4,2,14,0,11,3,0,0,1,15,6,0,2,0,0,8,3,0,0,1,2,2,4,1,0,1,7,0,0,0,5.604166666666667,0,1,6,48
566,0,0,8,0,5,2,0,0,1,7,0,0,0,0,0,6,4,0,0,1,2,3,0,4,0,0,5,0,0,0,5.238095238095238,0,0,4,21
567,2,0,8,0,12,5,0,0,0,13,3,0,2,0,0,8,5,0,0,0,4,2,4,2,2,0,7,0,0,0,5.951219512195122,0,7,4,41
568,0,0,16,0,7,3,0,0,5,16,2,0,2,0,0,4,5,0,0,0,1,6,3,1,0,1,4,0,0,4,5.4186046511627906,0,2,5,43
569,0,0,5,0,6,0,0,0,1,6,0,0,0,0,0,3,3,0,0,1,1,2,0,1,0,0,4,0,0,1,5.352941176470588,0,0,3,17
570,0,0,10,0,9,1,0,0,0,15,1,0,3,0,0,3,3,0,0,0,4,3,1,4,0,1,5,0,0,1,5.685714285714286,0,1,5,35
571,1,0,9,0,16,3,0,0,2,18,4,0,2,0,1,17,2,0,2,0,2,3,6,0,1,0,4,0,1,2,4.2153846153846155,1,3,6,65
572,5,1,27,0,20,6,2,0,3,31,2,0,8,0,0,21,9,0,0,0,4,7,10,3,5,2,8,0,2,3,5.5,2,5,11,90
573,8,0,25,0,22,7,0,0,1,45,12,0,8,0,0,14,4,0,0,0,7,7,1,4,1,1,11,4,0,2,6.264150943396227,0,4,10,106
574,1,0,5,0,4,2,1,0,0,8,3,0,0,0,0,4,3,0,0,0,1,0,1,1,0,1,2,0,0,2,3.5161290322580645,0,1,3,31
575,6,0,25,0,25,10,0,0,3,39,12,0,4,0,0,13,12,0,0,1,10,9,5,4,4,2,11,0,0,4,5.32,0,9,12,125
576,0,0,4,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.0,0,1,1,7
577,1,0,7,0,17,2,2,0,4,11,1,0,4,0,0,11,5,1,0,0,2,7,1,2,0,0,6,1,0,3,5.619047619047619,1,0,5,42
578,2,0,11,0,5,2,0,0,5,12,0,0,0,0,0,11,5,1,0,0,1,5,0,1,1,1,3,0,0,0,3.5476190476190474,0,0,3,42
579,4,0,5,0,4,3,1,0,0,9,2,0,2,0,0,5,2,0,0,0,7,5,0,3,1,0,6,0,0,0,6.064516129032258,0,2,3,31
580,1,0,4,0,4,2,0,0,1,8,2,0,0,0,0,4,2,0,0,0,1,1,3,3,0,0,1,0,0,0,4.7272727272727275,0,1,3,22
581,12,0,24,0,23,12,0,0,3,39,15,0,8,0,0,13,5,0,0,1,9,12,7,3,5,2,11,0,1,0,5.907563025210084,1,10,11,119
582,5,0,9,0,6,1,0,0,2,13,1,0,3,0,0,12,2,1,0,1,3,4,1,0,0,2,5,0,0,0,5.129032258064516,0,2,1,31
583,1,0,7,0,5,2,0,0,0,9,1,0,0,0,0,3,2,0,0,0,2,2,2,1,1,0,4,0,0,1,5.2727272727272725,0,1,3,22
584,7,0,16,0,13,6,0,0,1,24,4,0,3,0,0,16,3,0,0,0,4,7,7,2,2,2,7,0,0,5,5.590909090909091,2,2,5,66
585,0,0,7,0,4,1,0,0,0,9,2,0,0,0,0,3,3,0,0,0,3,2,0,1,1,0,4,0,0,1,5.4,0,2,5,25
