,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,sentenceNumber,wordNumber
532,3,0,14,1,18,7,1,0,1,32,19,0,10,0,0,21,9,1,0,0,4,3,2,3,4,4,20,2,1,4,6.842592592592593,2,20,15,108
533,5,0,17,0,10,8,0,0,1,21,0,0,3,0,0,7,3,0,0,0,2,3,10,0,0,0,2,2,0,2,5.5,0,8,7,44
534,3,0,5,0,6,4,0,0,0,7,1,0,3,0,0,5,1,0,0,0,2,0,1,0,0,3,1,0,0,0,5.0,0,2,4,19
535,6,0,23,0,13,15,0,0,3,26,13,0,13,0,0,15,12,0,0,0,5,6,8,4,2,1,5,1,0,2,5.72,1,4,11,100
536,3,0,3,0,2,1,0,0,0,7,0,0,0,0,0,5,0,0,0,0,1,0,2,1,0,0,3,1,0,2,4.923076923076923,1,3,2,13
537,3,0,8,0,9,3,1,0,1,12,4,0,3,0,0,8,3,0,0,0,2,1,5,1,2,0,5,0,0,2,6.069767441860465,0,5,7,43
538,3,0,8,0,10,3,0,0,1,12,3,0,3,0,0,8,4,0,0,0,2,1,2,0,0,2,5,2,0,0,5.594594594594595,1,4,7,37
539,6,0,26,0,23,12,2,1,5,22,28,0,23,0,0,42,10,2,0,0,7,8,11,5,3,4,16,2,2,6,5.857142857142857,2,16,14,140
540,7,1,6,0,13,5,0,0,3,14,6,0,5,0,0,6,7,0,0,0,1,3,3,0,6,1,5,0,1,0,6.285714285714286,1,3,5,49
541,1,0,6,0,12,4,1,0,1,14,4,0,3,0,0,8,7,0,0,1,1,2,8,4,0,0,0,0,0,1,5.813953488372093,0,3,4,43
542,7,2,22,0,28,9,1,0,2,24,7,0,7,0,0,22,12,0,0,0,2,4,11,2,0,5,12,1,1,4,5.767676767676767,2,5,14,99
543,5,0,9,1,17,4,0,0,5,17,1,0,6,0,0,16,6,0,0,0,3,9,7,3,3,1,2,1,2,3,5.661016949152542,2,0,6,59
544,6,1,18,0,26,7,2,0,1,22,54,0,6,0,0,14,8,0,0,1,4,4,3,2,4,1,8,1,0,1,6.252032520325203,0,26,15,123
545,5,0,22,0,19,3,0,0,3,32,1,0,7,0,0,19,4,0,0,0,2,5,2,4,3,7,13,3,1,4,5.247058823529412,2,6,10,85
546,1,1,1,0,0,3,0,0,0,2,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,5,1,0,0,0,4.375,0,3,4,16
547,8,0,8,0,19,7,0,0,3,15,9,0,10,0,0,21,5,0,0,0,4,8,5,4,0,1,6,1,0,3,5.958904109589041,0,8,8,73
548,15,0,16,0,24,14,0,0,1,42,13,0,13,0,0,30,5,0,0,0,2,2,12,5,2,2,5,0,1,1,6.3628318584070795,1,6,17,113
549,4,0,11,1,14,0,0,0,0,17,1,0,4,0,0,9,2,0,0,0,0,0,8,1,1,2,2,2,0,1,5.473684210526316,0,2,6,38
550,5,1,10,0,10,5,0,0,0,14,1,0,2,0,0,9,3,0,0,0,0,0,3,4,0,0,12,0,2,3,5.928571428571429,2,1,6,42
551,5,0,13,0,17,6,0,0,2,25,11,0,5,0,0,11,3,0,0,0,3,2,3,2,1,1,7,0,0,2,6.181818181818182,0,5,6,66
552,10,0,20,0,33,15,0,0,2,38,11,0,12,0,0,31,10,0,0,2,4,4,7,5,4,4,14,2,1,3,5.246268656716418,2,4,10,134
553,5,0,5,0,6,4,0,0,1,7,3,0,2,0,0,1,2,0,0,0,4,4,0,3,1,0,1,0,0,1,6.875,0,4,3,24
554,5,0,9,0,11,7,0,0,2,17,4,0,3,0,0,15,7,1,0,0,1,2,6,1,3,1,5,0,1,1,6.127272727272727,1,2,6,55
555,7,0,15,1,22,8,0,0,0,32,2,0,6,0,0,12,4,0,0,1,4,2,7,3,1,2,9,0,1,1,6.178082191780822,0,2,8,73
556,7,0,13,0,12,3,0,0,1,23,7,0,12,0,0,9,5,0,0,1,1,2,6,2,1,1,4,0,0,2,6.5,0,7,12,68
557,3,0,17,0,19,4,1,0,5,23,8,0,10,0,0,25,9,0,0,0,5,8,9,2,2,5,10,0,2,3,3.8492063492063493,2,9,12,126
558,5,0,10,0,12,6,0,0,5,17,6,0,6,0,0,25,9,0,0,0,2,5,6,2,0,1,10,0,2,3,5.794520547945205,3,7,7,73
559,7,0,27,0,21,7,1,1,1,41,0,0,4,0,0,11,11,0,0,0,3,1,10,4,1,0,9,0,2,1,6.108695652173913,2,1,11,92
560,6,0,9,0,10,5,0,0,1,24,3,0,3,0,0,10,3,0,0,1,1,2,8,0,2,0,3,3,0,4,6.944444444444445,0,8,7,54
561,5,0,8,0,7,3,0,0,3,13,3,0,4,0,0,11,3,0,0,0,1,3,1,1,0,0,6,1,0,2,5.871794871794871,0,2,6,39
562,4,0,9,0,14,11,0,0,2,13,3,0,4,0,0,15,9,0,0,0,5,7,2,3,0,4,1,0,0,0,5.203389830508475,0,7,7,59
563,8,0,21,0,32,12,1,0,0,39,3,0,16,0,0,16,4,0,0,1,4,4,8,5,3,3,8,0,0,3,6.580952380952381,0,8,11,105
564,4,1,18,0,13,10,0,0,2,24,4,0,8,0,0,15,11,0,0,0,1,2,3,3,2,6,9,4,0,4,5.9753086419753085,3,1,10,81
565,2,0,11,0,20,5,2,0,3,15,7,0,14,0,0,23,8,0,0,0,6,5,10,1,0,1,4,0,2,0,5.933333333333334,2,4,8,75
566,6,1,7,0,17,6,0,0,1,16,8,0,5,0,0,14,7,0,0,0,2,3,6,3,0,2,6,0,0,1,5.645161290322581,0,9,6,62
567,1,0,3,0,5,1,0,0,0,3,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,1,0,4.2727272727272725,1,3,2,11
568,2,2,6,0,7,3,0,0,0,9,1,0,1,0,0,6,2,0,0,0,0,0,2,1,0,3,3,1,0,1,4.606060606060606,0,2,4,33
569,7,1,8,1,18,11,0,0,3,21,8,0,7,0,0,17,7,0,0,1,3,5,3,2,1,0,11,1,0,3,6.453333333333333,1,10,11,75
570,7,0,17,0,16,5,0,0,0,26,9,1,8,0,0,6,6,0,0,1,3,2,7,3,4,2,1,3,0,1,6.472222222222222,1,2,7,72
571,2,0,9,0,7,9,0,0,2,13,9,1,10,0,0,14,11,1,0,0,5,4,9,2,1,5,2,1,0,1,6.291666666666667,0,3,10,72
572,20,0,16,1,23,12,1,0,3,31,5,0,16,0,0,21,14,0,0,0,5,8,14,5,3,3,5,0,1,4,5.955357142857143,1,4,12,112
573,4,0,18,1,18,4,2,0,1,19,7,0,12,0,0,13,9,0,0,0,3,3,2,3,2,7,4,1,0,0,5.698630136986301,0,11,7,73
574,1,1,25,0,24,12,2,0,1,36,12,0,4,0,0,21,3,0,0,3,8,8,13,2,4,0,16,1,0,4,5.685714285714286,3,13,11,105
575,8,0,14,0,26,10,2,0,4,25,15,0,11,0,0,20,8,0,0,0,4,5,4,3,1,4,11,0,1,4,6.019230769230769,1,11,9,104
576,6,0,18,0,17,8,0,0,1,26,5,0,7,0,0,14,5,0,0,0,2,2,1,3,0,5,9,0,1,0,5.552238805970149,1,7,8,67
577,6,0,12,0,22,18,1,0,2,26,17,0,12,0,1,28,8,0,0,1,4,5,5,2,4,1,17,2,3,7,6.05,4,14,17,120
578,8,0,20,0,19,6,1,0,1,26,9,0,5,0,0,17,6,0,0,2,3,4,3,2,2,0,15,0,1,3,2.8444444444444446,1,16,10,180
579,2,1,9,2,8,2,0,1,0,9,4,0,6,0,0,9,3,0,0,0,2,2,7,0,3,6,0,0,0,4,5.4,0,7,14,40
580,4,0,11,1,6,12,0,0,1,21,9,0,3,0,0,8,4,0,0,0,1,2,3,4,0,4,8,0,1,0,5.6571428571428575,1,1,13,70
581,3,0,9,0,14,6,1,0,1,11,0,0,6,0,0,20,12,0,0,0,0,2,5,1,0,3,9,0,0,1,4.867924528301887,1,0,10,53
582,1,0,6,0,10,2,2,0,1,9,12,1,6,0,0,4,1,0,0,0,1,1,1,2,1,1,3,0,0,0,5.595238095238095,0,5,6,42
583,3,1,4,0,10,3,0,0,0,10,1,0,2,0,0,8,2,0,0,0,1,0,1,0,4,0,8,0,3,0,5.964285714285714,2,4,4,28
584,7,0,14,0,18,15,0,0,2,17,6,0,13,0,0,24,9,0,1,0,1,0,13,0,3,1,4,1,0,1,5.658227848101266,2,5,8,79
585,4,0,10,0,17,11,1,0,1,17,7,0,6,0,0,16,13,0,0,0,3,2,10,3,4,0,8,4,0,1,6.534246575342466,3,4,6,73
586,2,2,10,0,9,4,0,0,0,16,0,0,3,0,1,16,5,0,0,0,1,1,14,3,3,1,0,2,0,4,5.0227272727272725,1,1,7,44
587,7,0,21,1,24,13,1,0,2,20,16,0,17,0,0,24,14,1,0,0,4,4,14,5,4,3,7,0,1,2,6.048387096774194,1,10,21,124
588,6,0,20,1,25,10,0,0,2,31,11,0,10,0,0,20,5,0,0,0,6,7,5,7,3,4,9,3,0,1,5.861386138613861,2,5,8,101
589,10,0,15,0,25,8,1,0,2,25,23,1,12,0,0,18,7,0,0,2,6,8,20,5,2,2,4,0,1,4,6.099173553719008,3,14,12,121
590,5,1,24,0,30,15,2,0,2,39,7,2,11,0,1,28,7,0,0,2,5,5,18,3,2,1,10,6,1,4,5.927272727272728,1,2,14,110
591,7,0,10,0,17,6,0,0,0,16,13,0,4,0,0,13,6,2,0,0,0,0,10,2,1,1,3,0,1,2,5.859375,0,11,9,64
592,7,0,16,0,27,7,3,1,1,17,21,3,16,0,0,26,5,0,0,0,7,4,7,2,8,6,11,0,1,2,5.79646017699115,2,12,14,113
593,1,0,9,0,13,9,1,0,1,14,7,0,2,0,0,7,1,0,0,0,1,3,6,2,0,2,3,1,0,1,5.071428571428571,0,7,6,42
594,6,0,30,0,26,6,1,0,0,53,7,0,15,0,0,13,7,0,0,2,2,1,10,5,3,0,9,1,0,2,6.65,2,5,17,120
595,6,1,17,0,20,6,0,0,2,34,8,0,6,0,0,16,7,0,0,0,3,5,5,1,1,0,14,0,0,6,6.022222222222222,1,7,11,90
596,4,1,11,0,14,9,2,0,1,20,16,0,5,0,0,9,3,0,0,0,3,3,3,0,2,2,6,0,0,1,5.8428571428571425,0,16,6,70
597,14,1,17,0,27,11,1,1,0,35,6,0,14,0,0,20,12,0,0,1,7,3,14,6,6,5,5,0,2,1,6.4774774774774775,1,8,10,111
598,6,0,20,0,22,16,2,0,3,28,5,0,10,0,1,26,18,0,0,0,7,7,16,6,1,2,7,0,1,1,6.017241379310345,1,4,11,116
599,5,1,16,0,16,5,1,0,0,17,10,0,10,0,0,8,4,0,0,0,2,0,7,4,1,1,4,2,0,1,6.327586206896552,1,6,6,58
600,8,2,19,1,13,11,0,0,5,31,9,0,10,0,0,13,5,0,0,0,4,7,2,7,1,5,10,2,3,3,5.970588235294118,2,4,17,102
