,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,sentenceNumber,wordNumber
532,6,1,8,0,8,4,0,0,0,10,0,0,4,0,0,11,0,0,0,0,2,2,7,1,0,2,0,0,1,0,3.9761904761904763,1,3,2,42
533,9,0,11,0,15,6,0,0,1,23,6,0,6,0,0,22,6,0,0,4,5,7,14,6,1,2,2,0,0,0,5.0120481927710845,0,6,8,83
534,5,1,25,0,14,8,2,0,0,33,11,0,5,0,0,2,4,1,0,0,2,2,13,2,2,1,3,0,0,3,6.2317073170731705,0,4,7,82
535,5,1,15,0,8,5,0,0,4,16,2,0,3,0,0,2,1,1,0,2,1,7,1,4,1,1,5,0,0,0,5.64,0,4,9,50
536,1,0,4,0,3,1,0,0,2,9,1,0,2,0,0,4,4,0,0,0,2,3,3,1,1,0,0,0,0,0,5.708333333333333,0,0,3,24
537,2,0,27,1,17,9,0,0,3,41,7,0,4,0,0,8,10,0,0,2,5,7,13,3,5,0,2,0,0,2,6.03125,1,4,12,96
538,5,0,14,1,16,6,0,0,0,16,7,0,7,0,0,8,1,0,0,1,4,3,0,1,2,2,8,1,0,0,5.226415094339623,1,2,5,53
539,4,2,10,0,8,8,0,0,4,21,0,0,4,0,0,3,4,0,0,0,3,7,1,1,3,1,3,0,0,0,5.425925925925926,0,2,8,54
540,0,0,12,0,10,1,0,0,2,8,3,0,6,0,0,3,3,0,0,0,1,3,1,3,4,1,2,1,0,0,5.297297297297297,0,0,6,37
541,2,0,18,1,5,5,0,0,0,19,2,0,5,0,0,3,2,3,0,0,0,0,8,1,0,2,3,0,0,2,5.48936170212766,1,1,7,47
542,1,0,2,1,4,3,0,0,0,8,6,0,1,0,0,6,1,0,0,1,0,0,4,0,1,1,4,0,0,1,5.5,0,1,5,28
543,5,0,14,1,16,6,0,0,0,21,7,0,4,0,0,7,3,1,0,1,3,3,8,3,0,1,3,1,0,0,5.2835820895522385,0,2,10,67
544,5,1,24,1,23,13,1,0,0,34,6,0,14,0,0,21,8,1,0,0,3,3,7,7,6,2,14,2,0,0,5.873015873015873,1,10,14,126
545,5,1,15,0,10,4,0,0,0,21,9,0,4,1,0,12,1,0,0,3,3,4,10,5,5,0,3,0,0,0,5.405797101449275,0,3,5,69
546,6,0,25,0,21,11,0,0,3,34,6,0,7,0,0,11,11,0,0,1,4,6,8,6,3,4,5,2,1,2,6.443181818181818,4,2,9,88
547,2,0,3,1,3,0,0,0,0,4,0,0,1,0,0,3,2,0,0,1,2,1,4,0,0,0,0,0,0,1,4.416666666666667,0,0,2,12
548,0,0,10,0,9,4,1,0,0,12,1,0,2,0,0,6,2,0,0,0,2,1,0,1,0,2,4,0,0,0,5.575757575757576,0,0,4,33
549,2,0,14,1,10,3,1,0,0,17,11,0,5,0,0,2,4,0,0,0,2,2,3,0,3,1,1,1,0,0,5.829787234042553,1,4,6,47
550,3,1,19,1,24,8,0,0,2,27,8,0,7,0,0,16,10,0,0,2,3,4,12,7,5,4,3,2,1,2,5.3,2,5,13,90
551,5,0,16,1,14,7,0,1,1,22,3,0,5,0,0,13,6,2,0,2,2,2,1,7,3,1,14,0,0,1,5.8933333333333335,0,1,11,75
552,3,0,6,1,12,1,0,0,2,9,0,0,1,0,0,8,5,0,0,2,1,3,0,0,1,0,6,0,0,0,4.892857142857143,0,0,3,28
553,6,0,20,0,21,9,0,0,1,41,5,0,8,0,0,9,7,0,0,0,2,5,4,2,4,0,7,0,0,0,5.621052631578947,0,0,11,95
554,0,1,3,0,6,2,0,0,1,6,0,0,2,0,0,5,1,0,0,0,1,3,0,0,0,0,3,0,0,1,5.111111111111111,0,0,3,18
555,2,0,17,1,7,5,0,2,0,20,0,0,5,0,0,6,4,0,0,0,1,1,8,1,0,2,0,1,0,1,5.30188679245283,0,2,10,53
556,5,1,10,1,14,2,1,0,1,19,1,0,2,0,0,9,7,0,0,0,3,4,8,1,3,1,0,3,0,2,5.510204081632653,0,0,5,49
557,4,0,15,0,10,6,0,0,2,24,16,0,4,0,0,9,4,0,0,2,5,5,7,6,2,2,3,0,1,1,5.390243902439025,1,3,9,82
558,2,0,14,0,13,0,0,0,0,15,1,0,4,0,0,7,3,0,0,0,1,1,0,1,0,4,3,0,2,1,4.617647058823529,3,5,3,34
559,9,0,19,0,19,12,0,0,5,30,2,0,11,0,0,22,10,0,0,3,10,14,22,7,10,1,0,2,3,0,5.913043478260869,3,6,17,115
560,7,0,19,0,9,4,0,0,0,22,2,0,7,0,0,11,5,0,0,0,1,0,3,2,2,2,6,0,0,1,5.69811320754717,0,0,8,53
561,7,0,17,1,13,6,0,1,2,23,11,0,3,0,0,28,5,0,0,1,5,4,20,4,7,3,7,2,0,5,5.1875,1,4,11,96
562,4,3,18,1,25,11,0,0,1,34,25,0,7,3,0,20,11,0,0,1,4,4,23,7,4,1,2,1,0,1,5.563492063492063,0,4,13,126
563,5,0,24,1,19,14,0,0,4,39,1,0,7,0,0,14,5,0,0,0,4,6,5,2,2,1,5,0,0,1,5.273809523809524,0,7,10,84
564,3,1,6,0,10,7,2,0,4,9,1,0,7,0,0,12,2,0,0,1,4,8,0,2,1,3,5,3,0,3,4.903846153846154,0,4,7,52
565,4,1,25,1,17,13,2,0,1,34,12,0,5,0,0,15,9,0,0,2,7,6,18,7,4,5,3,0,0,3,5.603448275862069,1,0,17,116
566,8,2,33,0,24,12,0,0,1,54,9,0,11,0,0,18,17,0,0,0,4,5,16,11,8,4,7,1,1,0,5.8789808917197455,1,8,18,157
567,2,0,12,0,11,5,0,0,1,14,6,0,6,0,0,4,3,0,0,1,0,2,2,2,1,0,6,0,0,0,6.145833333333333,0,3,6,48
