,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,sentenceNumber,wordNumber
531,31,2,35,5,53,25,0,2,14,99,22,2,60,0,0,46,21,0,0,2,16,35,10,8,12,31,12,3,4,4,5.648318042813456,8,39,34,327
532,25,3,42,3,69,32,3,0,14,62,46,0,44,0,0,82,22,0,1,2,16,29,3,12,5,45,23,3,0,2,5.302114803625377,1,47,32,331
533,8,0,17,2,22,9,2,0,4,37,8,1,16,0,0,28,14,1,0,0,12,16,2,4,5,22,6,2,5,1,5.0285714285714285,7,21,14,140
534,19,3,27,0,40,7,1,1,9,48,5,0,24,0,0,79,20,1,0,1,12,20,14,5,2,45,10,3,3,4,4.675925925925926,4,20,20,216
535,6,0,26,0,30,10,1,0,2,43,5,1,29,0,0,15,16,0,0,1,9,10,1,5,3,16,14,4,0,0,5.821656050955414,2,11,17,157
536,16,2,46,2,62,31,7,0,7,83,27,0,47,0,0,38,18,1,0,1,23,31,12,13,3,17,21,5,2,3,5.676567656765677,4,30,33,303
537,17,0,6,0,18,14,0,0,3,16,1,1,24,0,0,25,11,0,0,0,16,15,3,4,0,21,3,0,0,9,5.745283018867925,1,7,9,106
538,19,1,28,0,41,8,0,1,9,42,17,0,36,0,0,44,21,0,0,6,15,24,1,0,1,54,5,0,3,6,5.605769230769231,5,26,23,208
539,14,1,18,0,32,7,1,1,7,43,18,0,12,0,0,42,11,0,0,2,12,20,3,6,4,16,3,0,1,3,5.228915662650603,2,15,22,166
540,15,4,24,2,53,15,1,2,6,58,1,1,55,0,0,28,22,1,0,1,9,15,1,13,3,29,6,1,2,2,6.1330049261083746,4,9,20,203
541,21,3,55,6,51,27,5,2,15,98,15,0,35,0,0,51,31,0,0,3,32,48,2,21,6,29,23,3,0,2,5.6875,2,32,37,320
542,30,1,34,0,63,15,1,1,4,96,36,0,31,0,0,31,39,0,0,8,27,29,3,16,7,33,4,1,5,4,5.7114093959731544,6,41,24,298
543,9,1,30,1,33,31,3,1,9,60,22,0,30,0,0,25,26,3,0,2,8,19,0,20,5,20,14,1,1,1,5.730290456431535,1,34,21,241
544,12,0,42,1,60,31,5,1,11,68,13,2,33,0,2,35,25,2,0,4,10,20,1,10,8,18,9,2,2,4,5.775862068965517,3,23,22,232
545,19,2,34,0,43,18,1,0,9,49,24,0,44,0,0,68,12,0,0,4,17,28,4,5,2,44,12,5,4,5,5.287356321839081,8,26,29,261
546,16,0,36,0,57,13,16,0,22,85,22,1,43,0,0,56,20,9,0,1,7,34,2,13,5,19,9,0,1,4,5.855018587360595,4,20,27,269
547,14,2,57,3,77,31,2,0,8,87,28,0,43,0,0,57,26,2,0,1,21,25,6,12,8,36,21,3,0,5,6.076190476190476,3,31,27,315
548,14,1,20,1,31,12,0,1,8,24,33,1,30,0,0,21,9,2,1,1,7,14,1,5,5,16,11,1,0,2,6.236363636363636,1,26,21,165
549,10,0,22,0,27,6,0,0,7,33,9,0,3,0,0,19,16,0,0,6,6,12,1,2,1,13,3,1,0,4,5.275510204081633,1,10,10,98
550,8,0,19,0,28,9,1,0,6,43,10,0,13,0,0,29,7,1,0,2,5,11,7,3,0,12,6,1,0,2,5.468253968253968,0,17,15,126
551,8,1,27,1,48,27,3,1,19,50,6,0,21,0,0,41,23,2,0,0,5,23,4,6,3,12,13,2,0,3,5.870056497175141,1,11,21,177
552,6,0,25,2,30,21,0,1,3,44,24,0,8,0,0,32,13,0,0,1,6,13,3,5,3,26,8,0,0,5,5.471830985915493,5,18,15,142
553,10,1,15,2,33,24,3,0,2,45,16,0,46,0,0,30,25,1,0,2,11,12,7,5,2,20,6,0,2,2,5.61611374407583,2,11,28,211
554,21,1,27,0,65,18,2,1,8,65,20,0,46,0,0,40,23,1,0,2,13,29,1,16,5,42,16,3,5,4,5.791338582677166,6,26,20,254
555,17,1,48,2,60,17,0,0,7,56,16,0,32,0,1,44,20,0,0,2,12,19,16,12,13,27,8,1,3,11,5.684426229508197,3,30,30,244
556,13,0,27,1,36,10,0,2,4,48,5,0,40,0,0,28,14,2,1,0,11,15,1,4,5,23,15,1,1,6,5.968085106382978,1,11,26,188
557,5,2,34,0,50,8,1,0,8,59,9,0,8,0,2,32,9,0,0,1,9,23,6,3,7,18,3,1,1,2,4.826086956521739,2,20,7,161
558,10,3,22,0,45,19,1,1,2,38,2,2,36,0,0,42,5,3,0,0,14,13,2,4,3,34,14,0,0,4,5.666666666666667,4,7,24,174
559,33,1,56,0,63,23,5,2,7,109,34,2,46,0,0,35,17,0,0,4,21,28,3,23,11,28,12,0,1,4,5.753048780487805,1,26,46,328
560,22,2,29,0,44,19,0,1,5,43,8,0,34,0,1,48,12,0,0,2,17,19,8,3,3,23,7,1,0,3,5.698795180722891,3,17,11,166
561,9,4,41,1,38,17,1,1,15,46,14,0,29,0,0,26,11,0,0,4,13,21,0,7,6,22,8,3,1,5,5.648648648648648,2,11,25,185
562,7,1,26,1,23,9,0,1,9,29,12,0,16,0,0,22,11,0,0,3,13,17,1,6,0,12,14,3,4,2,5.077519379844961,6,12,16,129
563,10,0,15,0,28,9,0,0,12,42,12,0,20,0,1,30,12,1,0,2,8,18,1,6,2,12,1,2,0,1,5.640845070422535,1,16,17,142
564,9,1,30,1,30,11,1,0,9,37,7,1,24,0,0,22,25,0,0,0,8,18,0,7,4,16,7,1,5,3,5.424460431654676,3,9,14,139
565,30,0,27,2,30,29,1,1,8,62,6,2,63,0,0,29,16,1,0,0,20,33,0,6,4,20,13,3,0,2,6.312741312741313,1,7,27,259
566,11,0,23,0,40,10,3,1,8,51,12,0,18,0,0,31,23,0,0,1,6,15,2,7,8,21,12,0,0,4,5.544378698224852,0,24,22,169
567,16,0,24,0,38,14,4,1,10,49,14,0,25,0,0,30,15,1,0,2,9,20,3,7,3,16,4,1,1,3,5.832402234636872,2,12,20,179
568,10,1,44,0,46,17,1,0,4,64,21,0,36,0,0,46,12,1,0,0,12,13,4,12,2,24,27,0,0,4,5.884120171673819,0,22,34,233
569,14,1,23,5,32,13,0,1,9,42,11,0,38,0,0,19,16,1,0,5,10,25,0,12,4,17,4,1,0,6,5.792899408284024,1,16,17,169
570,10,0,21,0,34,10,0,0,11,47,10,0,32,0,0,25,16,0,0,1,14,24,2,5,1,21,9,0,4,5,5.66060606060606,5,33,15,165
571,6,2,16,1,30,14,4,0,7,53,14,0,27,0,0,18,10,1,0,0,8,19,2,10,3,14,7,2,2,2,5.972527472527473,2,19,19,182
572,10,4,34,0,39,27,3,1,8,71,21,1,25,0,0,47,16,1,0,1,16,20,11,4,9,22,16,2,2,5,5.9603174603174605,2,20,32,252
573,22,2,23,2,39,20,2,0,3,45,7,0,30,0,0,31,12,0,1,2,7,12,1,12,1,28,10,0,1,1,5.517241379310345,1,41,14,174
574,0,0,0,0,2,3,0,0,0,1,1,0,5,0,0,0,2,0,0,0,1,1,0,1,0,2,0,0,0,0,5.571428571428571,0,3,3,14
575,20,0,30,1,43,17,11,1,3,59,28,1,24,0,0,48,12,1,1,2,18,23,3,10,4,37,11,0,2,2,5.626086956521739,1,16,32,230
576,11,1,39,0,48,16,3,0,12,68,51,1,41,0,0,23,16,2,0,0,13,19,6,8,4,20,8,3,3,0,7.10727969348659,3,65,23,261
577,14,1,29,4,53,14,3,2,12,63,17,0,25,0,0,44,14,1,0,0,8,20,3,12,4,20,13,2,2,9,5.534313725490196,9,40,17,204
578,15,2,30,0,24,21,2,0,4,35,14,0,37,0,0,20,15,0,0,4,16,18,1,3,2,20,12,0,1,0,5.759562841530054,1,13,30,183
579,11,0,40,1,41,22,2,1,12,59,11,1,36,0,0,38,16,0,0,3,18,32,0,15,7,31,9,1,3,2,5.6781115879828326,3,23,26,233
580,19,0,40,2,42,21,2,2,10,66,11,0,21,0,0,30,17,0,0,1,15,27,3,14,7,26,10,0,4,9,5.766355140186916,4,16,21,214
581,10,0,30,2,41,30,3,0,4,57,10,0,54,0,0,18,14,1,0,1,14,21,0,13,5,29,10,0,2,2,6.778801843317972,2,2,33,217
582,13,2,49,1,52,21,2,3,19,66,19,1,24,0,0,41,24,0,0,2,10,25,3,13,4,25,11,3,2,6,5.397637795275591,4,28,35,254
583,13,7,38,4,43,16,0,2,8,57,16,0,23,0,1,55,16,0,0,6,10,18,16,11,4,27,14,2,3,2,4.7956521739130435,4,13,28,230
584,29,1,42,1,65,25,4,0,11,76,10,0,52,0,0,42,21,3,0,3,11,27,3,17,8,34,7,4,1,6,5.694915254237288,6,13,32,295
585,9,2,33,3,47,19,1,0,5,56,7,1,44,0,0,26,14,2,0,1,10,14,8,9,1,21,8,1,2,2,5.936274509803922,2,22,19,204
586,11,1,9,0,9,9,0,0,6,14,2,0,11,0,0,14,6,0,0,1,4,9,0,5,1,8,3,0,0,0,4.940298507462686,0,4,6,67
587,10,2,26,0,27,14,0,1,4,51,14,0,24,0,0,24,15,0,1,0,11,17,4,3,2,15,4,0,0,4,5.846153846153846,1,28,23,169
588,18,0,35,0,57,19,2,0,8,66,15,0,30,0,0,29,31,5,0,1,12,25,1,17,3,21,14,0,0,2,6.055555555555555,1,16,29,234
