,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,score,sentenceNumber,wordNumber
520,9,0,12,1,26,17,1,0,1,33,18,0,9,0,0,13,8,0,0,0,3,2,9,1,3,0,6,2,0,3,6.415841584158416,0,12,4,9,101
521,12,0,18,1,20,14,0,2,3,33,6,0,10,0,0,13,7,1,0,1,3,6,6,3,1,4,6,0,0,2,6.333333333333333,0,6,3,9,93
522,3,1,8,0,16,2,0,0,2,11,8,0,5,0,0,19,7,0,0,1,4,3,6,3,1,2,7,0,0,4,5.133333333333334,0,7,2,7,60
523,9,0,18,0,20,5,1,0,2,43,23,0,7,0,0,9,6,0,0,0,4,4,6,3,4,0,10,1,0,1,6.909090909090909,0,12,3,9,110
524,5,2,17,0,18,6,0,0,1,22,15,0,3,0,0,5,3,0,0,1,2,2,4,2,1,0,6,0,1,4,6.121212121212121,1,3,3,6,66
525,5,0,27,4,29,18,0,0,1,47,7,0,12,0,0,21,17,0,0,0,8,4,5,3,3,1,17,3,1,0,6.32824427480916,3,7,3,14,131
526,6,0,9,1,20,10,1,0,2,27,13,0,5,0,0,15,8,0,0,0,4,4,3,2,0,1,8,1,1,1,6.367088607594937,2,13,3,15,79
527,4,0,12,0,16,5,0,0,1,19,5,0,4,0,0,8,4,0,0,0,1,1,4,2,0,0,3,0,0,0,5.956521739130435,0,5,2,4,46
528,9,6,23,0,22,12,1,0,4,32,10,1,14,0,0,21,10,1,0,0,6,6,7,4,4,3,13,1,1,8,6.222222222222222,2,6,4,12,117
529,0,0,2,0,2,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.571428571428571,0,2,1,2,7
530,4,0,12,0,16,7,0,1,1,19,6,0,12,0,0,15,6,0,0,0,3,2,11,0,4,2,3,0,2,2,6.052631578947368,2,6,3,12,76
531,0,1,8,0,11,5,0,0,0,10,3,0,2,0,0,3,2,0,0,0,1,0,6,1,0,0,0,0,0,0,6.115384615384615,0,3,1,5,26
532,10,2,23,0,24,13,0,0,1,31,14,0,6,0,0,21,8,0,0,2,2,3,7,4,4,3,9,3,0,2,5.757009345794392,3,8,3,10,107
533,7,0,17,0,20,10,0,0,0,30,9,0,8,0,0,16,5,0,0,0,6,3,2,5,0,2,8,1,0,0,6.481012658227848,1,5,4,10,79
534,5,0,11,1,12,6,0,0,1,19,5,0,3,0,0,7,1,0,0,0,2,1,1,0,2,1,6,0,0,2,6.1875,0,3,2,7,48
535,4,0,3,0,4,1,0,0,0,8,1,0,3,0,0,4,3,0,0,0,6,8,0,0,0,2,1,0,0,0,4.758620689655173,0,3,0,3,29
536,10,1,17,0,18,8,0,0,0,19,1,0,7,0,0,8,12,0,1,0,1,2,11,1,7,2,0,0,0,3,5.6461538461538465,0,0,3,7,65
537,11,0,23,0,33,18,0,0,3,27,19,0,6,0,0,28,12,1,0,0,4,6,11,0,2,1,14,0,2,6,5.575221238938053,4,17,4,17,113
538,8,1,23,0,30,12,0,0,2,41,15,0,10,0,0,12,12,1,0,0,2,3,5,3,2,1,12,2,1,0,6.130434782608695,2,8,4,12,115
539,9,0,26,0,30,15,0,0,2,48,12,0,7,0,0,22,8,0,0,0,3,4,16,6,3,2,6,5,1,6,5.881889763779528,4,4,3,21,127
540,8,0,13,0,27,9,0,0,2,29,22,0,8,0,0,16,9,0,0,0,5,4,7,2,1,3,11,2,0,0,5.728971962616822,1,20,4,11,107
541,10,0,21,0,22,6,2,0,1,38,5,0,12,0,0,30,10,0,0,1,4,4,4,1,4,12,12,0,3,2,5.491525423728813,3,3,3,14,118
542,6,0,14,0,17,7,0,1,4,19,2,0,4,0,0,11,4,0,0,0,0,4,3,1,0,2,5,1,0,1,5.418181818181818,0,1,2,6,55
543,3,0,20,0,15,4,0,0,2,30,15,0,7,0,0,12,8,0,0,0,2,4,4,1,0,1,9,0,1,3,5.930232558139535,1,8,3,10,86
544,8,3,28,1,23,15,0,0,0,33,11,0,9,0,0,8,6,0,0,0,1,1,3,6,1,1,13,0,0,1,5.990196078431373,1,7,3,10,102
545,7,1,10,0,13,17,0,0,2,20,8,0,11,0,0,18,10,0,0,0,2,2,3,4,0,3,9,1,0,1,6.481481481481482,1,5,3,11,81
546,7,1,19,0,26,5,0,0,0,36,16,0,16,0,0,23,3,0,0,0,3,4,6,1,7,1,13,3,3,1,6.349056603773585,4,2,4,18,106
547,7,0,18,0,18,11,2,0,3,16,8,0,7,0,0,16,8,0,0,1,5,7,15,1,0,2,1,0,1,0,5.7,1,3,3,14,80
548,2,0,9,0,9,2,0,0,2,12,9,1,0,0,0,1,1,0,0,1,4,6,2,0,1,0,2,0,0,0,6.1891891891891895,0,3,2,5,37
549,7,0,20,0,21,9,1,0,2,32,8,0,12,0,0,18,6,1,0,1,7,7,8,0,4,4,5,1,1,2,5.813186813186813,2,7,3,10,91
550,3,0,7,0,6,7,0,0,3,10,0,0,2,0,0,10,1,0,0,0,1,5,0,2,1,4,4,0,0,3,4.914285714285715,0,1,2,5,35
551,8,0,8,1,8,2,0,0,0,19,1,0,4,0,0,17,1,0,0,1,0,0,4,0,1,1,6,0,0,1,5.311111111111111,1,2,1,7,45
552,3,1,8,0,11,3,1,0,0,12,22,0,4,0,0,11,1,0,0,0,1,2,8,0,0,0,5,0,0,3,5.936507936507937,1,13,2,15,63
553,2,0,9,0,14,1,0,1,0,17,3,0,1,0,0,3,5,0,0,0,0,0,4,0,0,0,2,1,0,0,5.9393939393939394,0,4,1,5,33
554,4,0,11,0,10,7,1,0,1,7,8,0,7,0,0,15,7,0,0,0,1,1,7,3,0,0,7,0,0,3,6.086206896551724,0,8,2,7,58
555,2,0,6,0,11,4,0,0,0,10,2,0,1,0,0,8,3,0,0,1,2,2,4,3,1,4,2,0,0,1,5.806451612903226,1,5,2,3,31
556,8,0,15,1,16,9,2,0,0,13,14,0,6,0,0,9,11,0,0,0,3,2,9,3,5,4,6,0,1,0,6.114285714285714,1,11,3,9,70
557,6,0,16,0,14,12,1,0,2,20,5,0,11,0,0,15,9,1,0,1,5,7,9,3,0,1,6,0,0,1,6.0,0,2,3,9,84
558,3,0,3,1,7,3,0,0,0,10,0,0,3,0,0,9,3,0,0,0,0,1,6,2,0,2,1,0,0,3,5.34375,0,2,2,3,32
559,3,1,8,0,15,3,1,0,1,10,1,0,7,0,0,13,4,0,0,1,2,1,2,0,0,1,6,1,0,3,5.609756097560975,0,2,2,6,41
560,6,0,21,0,17,16,0,0,0,26,2,0,7,0,0,20,6,0,0,0,7,3,8,2,5,6,15,1,1,9,6.0227272727272725,2,7,4,8,88
561,11,0,25,0,34,11,0,0,2,46,22,0,8,0,0,23,7,0,1,1,3,5,3,3,5,3,12,2,0,2,6.222222222222222,0,14,4,10,135
562,2,0,9,1,10,4,0,0,0,11,8,0,6,0,0,8,2,0,0,2,2,2,3,0,0,1,9,0,0,1,5.372093023255814,1,3,2,8,43
563,7,1,12,0,14,7,0,0,0,22,9,0,8,0,0,14,2,0,0,0,2,1,7,1,1,1,7,0,0,3,6.611940298507463,0,6,2,7,67
564,4,0,18,0,15,6,1,0,0,14,0,0,4,0,1,15,4,0,0,0,3,3,8,1,2,1,8,3,1,1,5.392857142857143,2,2,2,7,56
565,3,0,11,0,12,6,0,0,0,16,0,0,2,0,0,18,2,0,0,1,2,0,5,3,1,4,5,0,0,7,5.51063829787234,0,4,2,7,47
566,11,0,16,2,34,9,0,1,2,37,10,0,7,0,1,16,8,0,0,1,2,5,15,3,5,1,1,0,2,1,6.242424242424242,2,8,4,11,99
567,0,1,17,0,15,2,1,0,0,18,2,0,3,0,0,6,2,0,0,0,2,1,10,3,3,0,1,2,0,0,5.761904761904762,0,0,2,5,42
568,7,1,12,1,16,9,0,0,3,24,5,0,4,0,0,19,7,0,0,0,9,7,3,2,0,4,10,0,0,3,5.333333333333333,0,12,3,9,78
569,2,0,7,1,7,5,0,0,0,11,0,0,4,0,0,5,0,0,0,0,2,3,2,1,0,2,5,0,0,0,5.142857142857143,0,5,2,6,35
570,6,0,8,0,11,6,0,0,1,12,4,0,7,0,0,9,3,0,0,1,2,2,6,1,0,1,2,1,0,1,5.777777777777778,0,4,2,6,45
571,4,0,14,0,14,14,0,0,2,18,16,0,6,0,0,11,7,0,0,0,1,3,13,2,1,0,3,1,0,1,6.394736842105263,0,10,2,11,76
572,4,0,16,0,15,11,0,0,0,15,2,0,6,0,0,17,7,0,0,0,4,1,6,3,2,5,14,1,3,0,5.64935064935065,4,0,2,8,77
573,5,0,6,0,7,8,0,0,0,15,5,0,4,0,0,13,4,0,0,2,0,0,13,3,0,1,0,0,0,2,5.8125,0,4,2,7,48
574,4,0,8,0,9,3,0,0,1,16,4,0,1,0,0,10,2,0,0,0,1,2,1,0,0,3,2,0,0,1,5.048780487804878,0,3,1,4,41
575,5,0,15,6,17,14,0,0,2,10,8,0,15,0,0,13,4,0,0,0,3,5,5,0,4,13,1,0,0,0,5.44,0,3,2,11,75
576,4,0,23,0,29,4,0,0,0,46,14,0,5,0,1,20,8,0,0,0,6,2,15,4,3,1,10,1,1,1,6.317757009345795,2,8,4,14,107
577,6,0,8,0,20,7,0,0,1,24,16,0,7,0,0,12,5,0,0,1,2,2,8,3,1,2,12,1,1,1,6.925,1,10,4,11,80
578,6,1,31,2,41,6,1,1,1,52,17,0,17,0,0,29,12,0,0,0,4,2,17,6,8,2,11,0,2,2,6.211920529801325,2,8,4,15,151
579,6,0,13,0,11,14,0,1,0,30,12,0,6,0,0,8,7,0,0,1,4,1,15,3,2,0,5,4,1,1,6.357142857142857,3,7,3,11,84
580,5,0,18,0,10,4,0,0,0,14,5,0,8,0,0,16,1,0,0,0,3,2,11,0,4,3,3,1,0,2,5.4655172413793105,1,1,2,8,58
581,5,0,17,1,12,6,0,0,2,28,7,0,6,0,0,10,12,0,0,0,2,3,6,2,1,2,5,0,0,0,6.041666666666667,0,1,3,9,72
582,3,0,6,0,7,9,0,0,2,10,0,0,3,0,0,12,4,0,0,0,2,4,8,2,1,2,0,1,0,1,5.046511627906977,0,3,2,5,43
583,4,0,6,0,4,1,0,0,1,11,7,1,1,0,0,4,1,0,0,0,2,1,0,2,0,0,2,0,0,1,6.62962962962963,0,5,1,4,27
584,7,0,15,0,14,10,0,0,0,20,7,0,7,0,0,7,2,0,0,0,5,4,7,6,0,1,2,0,0,1,6.268656716417911,0,13,3,6,67
585,4,0,7,0,9,7,0,0,0,9,1,0,4,0,0,7,5,0,0,0,0,0,4,1,0,0,6,0,0,0,5.757575757575758,0,0,2,6,33
586,8,0,8,2,17,10,0,0,5,17,5,0,7,0,0,22,10,0,0,0,3,7,6,3,0,4,6,0,0,0,5.561643835616438,0,2,2,7,73
587,0,0,4,0,5,0,1,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4.625,0,0,0,2,8
588,8,2,24,0,28,11,0,1,0,44,11,0,9,0,0,16,7,0,0,1,3,1,4,5,2,3,7,2,0,1,5.893805309734513,1,2,3,15,113
589,3,0,14,0,11,2,0,0,0,20,9,0,5,0,0,1,2,0,0,0,2,2,3,2,2,0,5,2,1,1,6.528301886792453,1,3,2,6,53
590,8,0,14,1,26,10,0,0,2,31,15,0,6,0,0,13,4,0,0,1,5,5,5,2,3,1,6,0,0,2,6.529411764705882,0,7,3,7,85
591,5,3,11,1,16,6,0,0,0,24,3,0,1,0,0,14,6,0,0,0,1,1,3,0,1,2,7,0,0,1,6.089285714285714,0,2,2,7,56
592,2,0,13,0,7,6,1,1,0,16,5,0,7,0,0,14,6,0,0,1,2,1,14,7,1,2,1,2,0,3,5.825396825396825,0,2,2,7,63
593,6,0,23,1,30,14,0,0,2,30,5,0,10,0,0,22,14,0,0,1,6,6,6,2,2,0,14,1,0,2,6.073684210526316,0,0,4,9,95
594,2,1,8,1,5,3,1,0,1,6,8,0,1,0,0,7,1,0,0,0,2,2,0,0,0,2,1,0,2,1,5.517241379310345,2,6,2,4,29
595,6,0,21,0,26,16,1,0,1,28,3,2,14,0,0,22,19,0,0,0,6,2,16,3,1,2,10,2,0,2,5.8264462809917354,2,1,4,19,121
596,9,0,28,2,18,4,2,0,0,18,29,1,8,0,0,7,7,0,0,0,4,2,12,3,3,6,0,0,0,1,6.530120481927711,1,9,3,11,83
597,7,0,14,0,25,11,1,0,1,21,22,0,17,0,0,34,11,0,0,0,7,2,13,5,1,1,13,2,0,4,6.1525423728813555,2,9,4,16,118
598,7,1,25,0,22,12,2,0,0,35,13,0,6,0,0,12,6,0,0,1,9,7,9,3,1,2,8,1,1,3,5.916666666666667,1,22,3,12,96
599,1,0,10,0,8,0,2,0,0,9,6,0,2,0,0,7,1,0,0,0,1,2,3,1,0,2,2,0,1,3,6.481481481481482,2,3,2,4,27
600,2,2,6,0,13,4,0,0,0,18,7,0,3,0,1,15,4,0,0,0,3,2,9,0,0,2,2,0,2,2,5.2407407407407405,4,7,2,8,54
601,2,0,8,1,11,4,0,0,0,13,3,0,5,0,0,9,4,0,0,1,1,3,8,2,1,1,2,1,0,4,5.636363636363637,0,2,2,6,44
602,4,0,18,0,17,8,2,0,1,21,8,0,13,0,0,15,5,0,0,0,3,3,8,4,2,2,7,0,0,3,6.419753086419753,0,3,3,7,81
603,2,1,10,0,17,3,1,0,1,18,17,0,6,0,0,14,3,0,0,0,1,1,3,0,0,2,7,0,0,2,6.0,0,8,3,9,69
604,2,0,8,1,10,4,0,0,3,10,3,0,3,0,0,8,4,0,0,0,2,4,4,2,0,3,3,0,3,3,5.447368421052632,3,6,2,5,38
605,6,0,8,0,8,6,1,0,1,17,5,0,9,0,0,12,5,0,0,0,5,4,8,0,2,2,1,1,0,1,6.11864406779661,1,4,3,6,59
606,2,0,6,0,7,5,0,0,0,11,4,0,4,0,0,8,2,0,0,1,0,0,3,3,1,3,5,0,0,2,5.921052631578948,0,5,2,6,38
607,6,0,7,1,12,4,0,0,2,18,4,0,2,0,0,12,6,1,0,0,2,2,5,0,2,1,1,0,1,1,6.022222222222222,1,2,2,4,45
608,1,0,2,0,1,1,0,0,0,1,0,0,3,0,0,2,0,0,0,0,3,3,1,0,0,0,1,0,0,0,5.545454545454546,0,0,0,2,11
609,10,0,16,0,6,5,0,0,0,16,6,1,6,0,0,5,6,0,0,1,3,2,9,3,3,0,3,1,2,0,6.301587301587301,3,6,2,9,63
610,7,0,8,0,13,6,0,0,1,12,10,0,6,0,0,11,7,0,0,0,3,1,5,3,2,4,8,1,2,1,5.379310344827586,3,5,2,6,58
611,3,0,5,0,14,5,0,0,0,14,7,0,11,0,0,12,4,0,0,1,6,3,3,2,2,2,6,1,1,1,6.036363636363636,1,9,2,12,55
612,8,0,23,1,19,11,1,0,4,28,11,0,8,0,0,9,11,0,0,0,1,4,5,2,3,3,8,2,2,4,5.938775510204081,1,7,3,11,98
613,6,3,14,0,23,6,0,0,4,31,10,0,10,0,0,16,6,0,0,0,5,8,10,2,1,2,6,2,1,4,6.104166666666667,2,1,4,10,96
614,5,0,5,0,5,2,0,0,0,14,2,0,2,0,0,11,2,0,0,0,3,3,8,1,0,3,0,0,1,4,5.161290322580645,1,2,2,2,31
615,5,0,8,0,17,6,0,0,1,11,7,0,4,0,0,10,4,0,0,0,1,2,7,0,1,0,1,0,0,2,5.891304347826087,1,3,2,4,46
616,0,0,7,0,6,1,0,0,0,5,4,0,1,0,0,4,0,0,0,1,1,0,3,1,0,0,3,1,0,0,5.888888888888889,0,4,1,3,18
617,3,2,11,1,13,7,0,0,2,20,6,0,3,0,0,12,5,0,0,0,3,3,0,3,0,0,17,4,0,2,5.803030303030303,3,10,3,13,66
618,5,0,4,1,9,3,1,0,0,10,7,0,8,0,0,13,1,0,0,2,4,6,13,0,2,0,0,0,2,3,4.716666666666667,3,8,1,9,60
619,8,1,20,1,18,8,1,0,1,37,12,0,11,0,0,16,12,0,0,1,13,9,5,1,3,3,9,1,0,4,2.058309037900875,0,11,4,10,343
620,9,2,20,0,23,19,1,0,2,26,20,0,18,0,0,24,10,0,0,0,5,4,14,3,4,4,4,2,0,5,5.929133858267717,1,11,4,14,127
621,5,0,21,0,23,10,0,0,4,33,5,1,8,0,0,18,12,0,0,0,4,6,9,2,3,2,0,0,0,4,5.73469387755102,2,3,4,11,98
622,3,0,16,1,16,10,0,1,1,29,6,0,6,0,0,15,17,0,0,1,4,3,7,0,2,2,7,0,0,2,5.383838383838384,0,6,3,9,99
623,5,2,17,0,14,13,0,0,1,21,5,1,9,0,0,6,3,0,0,0,1,3,2,2,2,1,6,0,1,0,5.462686567164179,1,4,3,8,67
624,3,0,4,0,5,5,0,0,2,7,2,0,2,0,0,8,5,0,0,1,3,3,1,0,1,1,4,0,0,0,5.607142857142857,0,8,1,4,28
625,7,2,17,0,23,4,0,0,1,30,3,0,7,0,0,10,8,0,0,1,5,7,6,1,8,3,8,1,1,1,5.926829268292683,2,3,2,13,82
626,1,0,10,0,10,8,2,0,5,10,4,0,8,0,0,18,11,0,0,0,4,9,3,2,3,4,5,1,1,0,5.465753424657534,1,5,1,10,73
627,9,1,22,1,22,10,1,0,6,35,9,0,9,0,0,23,13,0,0,2,6,8,10,2,4,2,7,1,0,5,5.892857142857143,1,9,4,9,112
628,2,0,7,0,11,1,0,0,1,15,3,0,2,0,0,9,2,0,0,1,0,1,1,0,1,1,7,0,0,0,5.21875,0,2,2,5,32
629,4,0,6,0,10,4,0,0,1,14,3,0,5,0,0,11,5,0,0,0,2,2,3,3,3,4,2,0,1,6,5.857142857142857,4,6,2,6,49
630,5,1,15,1,17,6,0,0,3,29,4,0,5,0,0,16,6,1,0,0,3,3,11,1,2,1,3,0,1,3,5.887323943661972,1,2,3,11,71
631,5,0,14,0,9,11,0,0,0,16,5,0,9,0,0,10,7,0,0,0,1,0,8,2,0,0,6,1,0,0,5.983606557377049,1,5,3,9,61
632,5,0,8,1,18,6,0,0,2,26,8,0,3,0,0,24,6,0,0,0,1,3,4,0,3,3,11,2,1,2,6.183098591549296,1,10,3,10,71
633,5,0,12,0,15,8,2,0,1,12,11,1,3,0,0,8,13,0,0,2,3,3,9,3,1,0,0,0,0,0,5.508474576271187,0,6,2,8,59
634,2,0,2,0,5,5,0,0,1,7,1,0,2,0,0,5,1,0,0,0,1,1,2,1,0,0,2,0,0,1,5.190476190476191,0,3,1,2,21
635,11,1,16,1,28,6,2,0,3,32,14,0,7,0,0,16,8,0,0,1,3,3,8,5,3,6,5,0,1,3,6.196261682242991,1,8,4,14,107
636,4,0,20,0,11,14,1,0,0,27,14,0,0,0,0,5,5,1,0,0,6,4,1,1,0,2,11,1,0,2,6.0,0,5,2,11,81
637,4,0,7,0,9,7,0,0,1,15,6,0,2,0,0,8,3,0,0,2,3,3,2,4,2,1,5,0,1,1,5.270833333333333,1,8,2,5,48
638,1,0,3,0,9,2,0,0,0,5,9,0,1,0,0,6,0,0,0,0,0,0,0,1,1,1,4,0,0,0,5.681818181818182,0,5,1,3,22
639,6,1,14,0,9,9,1,0,0,24,8,0,10,0,0,13,9,0,1,0,3,3,5,2,2,5,6,1,1,2,5.977011494252873,1,4,3,11,87
640,6,0,15,0,13,12,0,0,1,24,5,0,3,0,0,3,1,1,0,0,2,1,10,0,1,0,0,0,0,0,6.116666666666666,0,7,3,8,60
641,8,0,18,0,24,10,0,0,1,19,11,0,12,0,0,12,10,0,0,1,5,6,3,6,5,5,6,0,0,1,6.650602409638554,0,6,3,7,83
642,1,0,4,0,7,0,2,0,0,6,3,0,2,0,0,2,0,0,0,0,2,1,1,1,1,1,2,0,0,0,6.0,0,2,1,3,19
643,12,1,19,0,24,6,1,0,3,35,22,0,17,0,0,27,9,0,0,1,4,7,11,1,2,1,6,1,3,0,6.403225806451613,4,6,4,13,124
644,5,1,19,0,10,6,0,0,0,13,3,0,4,0,0,9,3,0,0,1,1,2,4,2,1,6,3,1,0,1,5.565217391304348,1,3,2,7,46
645,4,4,13,0,14,6,0,0,0,19,18,1,10,0,0,14,3,0,0,1,5,4,8,3,3,6,5,1,0,5,5.704545454545454,0,14,1,12,88
646,5,0,10,0,9,9,1,0,0,17,4,0,5,0,0,10,5,0,0,0,5,5,6,3,2,1,4,0,0,2,5.526315789473684,0,6,2,10,57
647,4,0,7,0,4,2,0,0,1,10,0,0,2,0,0,7,1,0,0,0,0,1,6,2,0,1,2,0,0,0,5.37037037037037,0,1,2,5,27
648,1,0,5,0,4,4,0,0,0,4,2,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,5,0,0,1,5.6,0,3,1,4,15
649,3,2,14,1,18,6,0,1,1,14,17,0,5,0,0,4,1,0,0,0,1,1,4,2,0,2,2,0,0,0,5.833333333333333,0,8,2,13,54
650,4,0,9,0,14,5,1,0,2,25,4,0,3,0,0,16,11,0,0,0,2,3,3,3,2,0,5,1,0,0,5.884057971014493,0,10,2,6,69
651,6,3,29,0,30,11,0,0,1,42,23,2,7,0,0,12,12,0,0,0,4,1,8,1,4,1,14,0,0,6,6.209677419354839,3,4,4,11,124
652,7,4,21,0,24,7,0,0,6,24,14,0,8,0,0,7,8,1,0,2,3,8,4,7,4,2,7,0,0,3,6.24468085106383,0,9,4,9,94
653,5,0,12,0,19,8,2,1,1,20,5,0,2,0,0,18,5,0,0,0,1,2,14,3,2,0,3,0,1,6,5.379310344827586,4,3,1,7,58
654,6,0,17,0,18,10,0,0,2,29,8,0,10,0,0,12,4,0,0,0,3,3,1,3,1,0,8,1,1,2,6.265822784810126,1,1,3,8,79
655,11,0,22,1,27,15,0,1,1,42,14,0,11,0,0,18,13,0,0,1,3,4,10,2,3,1,10,1,0,4,6.141732283464567,3,10,4,14,127
656,8,1,26,0,19,13,0,0,0,39,12,0,4,0,0,9,5,0,0,0,3,1,10,6,5,1,6,1,0,6,5.862745098039215,3,10,3,13,102
657,13,0,8,4,10,5,0,0,2,23,17,0,10,0,0,9,8,0,0,1,7,7,2,1,2,6,11,0,7,0,5.746666666666667,7,19,2,8,75
658,8,1,13,1,18,6,0,0,2,22,10,0,3,0,0,15,6,0,0,0,6,6,8,0,3,0,4,0,0,1,5.5588235294117645,1,11,2,7,68
659,1,1,6,0,13,4,0,0,0,8,7,1,3,0,0,12,1,0,0,1,3,2,7,0,0,2,4,1,0,4,5.5,2,3,1,6,36
660,4,1,15,0,13,11,3,0,2,21,7,1,9,0,0,14,5,0,0,0,5,5,9,2,2,3,7,0,1,1,5.63855421686747,1,6,2,11,83
661,4,0,6,0,5,7,0,0,0,12,0,0,4,0,0,4,4,0,0,1,1,1,2,3,1,2,5,0,0,4,6.17948717948718,0,2,2,5,39
662,10,1,12,0,16,10,1,0,3,20,20,1,9,0,0,20,11,0,0,0,8,13,25,0,3,3,0,0,1,2,4.519685039370079,1,9,4,15,127
663,4,0,15,0,16,0,1,0,1,23,0,0,8,0,0,11,6,0,0,1,1,1,2,1,1,2,9,0,1,1,5.6,1,1,2,8,55
664,2,0,10,0,10,2,0,0,0,14,3,0,9,0,0,9,1,0,0,0,1,0,2,2,2,2,6,1,1,0,6.390243902439025,1,4,2,6,41
665,5,1,11,0,17,6,0,0,0,16,5,0,7,0,0,9,2,0,0,1,1,1,4,3,1,1,5,0,0,2,5.803571428571429,0,6,2,13,56
666,7,0,15,0,22,6,1,0,1,26,4,0,8,0,0,12,5,0,0,0,1,2,12,3,2,1,0,0,0,0,5.957142857142857,0,5,2,8,70
667,4,1,14,0,16,5,0,0,3,20,12,0,9,0,0,9,3,0,0,2,1,4,6,1,3,1,4,1,2,2,6.0606060606060606,2,7,3,8,66
668,6,0,10,0,13,6,0,1,4,21,12,1,6,0,0,22,4,0,0,0,9,9,5,2,2,3,8,1,2,2,5.190476190476191,2,3,2,10,84
669,1,0,8,0,6,2,0,0,1,7,0,0,4,0,0,5,1,0,0,0,1,2,1,1,2,1,2,0,0,0,6.05,0,2,1,3,20
670,8,0,16,0,16,10,1,0,2,31,16,0,9,0,0,21,8,0,0,0,5,4,5,1,2,2,7,1,0,2,6.085106382978723,1,11,4,19,94
671,15,1,28,0,25,11,0,0,2,60,31,0,16,0,0,21,16,0,0,0,8,6,7,7,6,4,18,5,0,5,6.243386243386244,2,17,4,28,189
672,3,0,9,0,7,1,0,0,0,22,1,0,0,0,0,6,3,0,0,1,1,1,5,2,0,0,4,0,0,4,6.1,0,5,2,7,40
673,4,0,19,0,15,5,1,0,0,22,6,1,6,0,1,11,5,0,0,1,3,2,10,4,1,3,3,2,0,1,6.128571428571429,0,5,3,9,70
674,10,0,16,2,27,16,1,0,1,32,15,0,9,0,0,12,5,0,0,1,4,3,6,2,4,2,12,1,0,4,6.474226804123711,0,15,4,10,97
675,4,0,7,0,4,4,0,0,1,11,1,0,1,0,0,8,2,0,0,0,1,1,7,1,0,1,0,1,0,1,5.933333333333334,1,5,2,4,30
676,6,0,15,0,15,9,1,1,1,20,14,0,7,0,0,11,5,1,0,0,3,4,7,1,2,5,4,2,1,1,6.1066666666666665,2,18,2,8,75
677,4,0,24,0,23,4,2,0,1,21,10,0,5,0,0,6,4,0,0,0,4,3,10,1,3,0,2,1,0,0,6.0625,0,3,2,7,64
678,8,1,27,0,24,12,0,0,1,45,7,1,5,0,0,18,7,0,0,0,4,3,5,9,7,3,17,5,0,3,5.672131147540983,2,1,4,15,122
679,0,0,3,0,1,1,0,0,0,4,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,5.222222222222222,0,4,1,1,9
680,4,0,6,0,14,7,1,0,1,12,9,0,9,0,0,14,3,0,0,1,1,1,4,1,1,5,3,1,2,1,6.574074074074074,2,4,2,7,54
681,10,1,12,0,13,8,1,0,1,18,2,0,10,0,0,15,8,0,0,0,6,7,2,3,0,5,5,0,1,1,5.301369863013699,2,2,2,11,73
682,10,0,11,1,14,9,0,0,2,27,12,0,12,0,0,17,6,0,0,0,6,3,9,0,2,3,1,1,0,2,6.341463414634147,0,9,3,10,82
683,4,0,10,0,7,10,1,0,0,12,3,2,8,0,1,14,2,1,0,1,3,2,11,0,0,0,4,0,2,2,5.686274509803922,2,4,2,9,51
684,6,0,9,0,16,8,0,0,2,19,2,0,6,0,0,16,4,0,0,0,2,4,9,0,4,3,5,0,2,0,5.898305084745763,2,2,2,7,59
685,5,2,20,0,21,2,1,0,0,30,11,0,6,0,0,13,7,0,0,0,0,0,6,5,5,1,11,1,1,2,6.1395348837209305,3,5,3,18,86
686,9,1,22,1,31,8,0,0,5,43,15,1,10,0,0,35,14,0,0,1,3,7,6,1,3,3,17,1,2,3,6.2180451127819545,2,10,4,20,133
687,7,0,15,0,20,10,1,0,0,32,16,0,5,0,0,18,6,0,0,1,6,3,5,1,2,1,9,1,0,3,6.043010752688172,2,15,4,8,93
688,3,0,13,0,12,5,0,0,1,17,9,0,2,0,0,6,5,0,0,0,1,3,4,2,2,0,3,1,0,1,5.673469387755102,1,3,2,5,49
689,9,0,15,0,25,6,1,1,1,31,25,0,13,0,0,17,8,0,0,1,3,3,13,6,1,1,10,0,1,2,6.6440677966101696,1,17,4,17,118
690,9,0,14,1,14,10,1,0,3,20,5,0,8,0,0,25,12,1,0,2,3,8,18,2,4,0,5,0,1,3,5.465116279069767,1,4,4,10,86
691,1,0,14,0,15,6,0,0,2,16,4,0,3,0,0,13,6,0,0,0,0,2,9,0,1,4,4,1,2,4,5.290909090909091,2,2,3,6,55
692,3,0,9,0,12,5,0,0,0,18,5,0,6,0,0,10,3,0,0,2,0,1,4,2,0,1,6,0,0,2,5.653061224489796,0,3,2,6,49
